"","variable","Heuchera_alba_avg"
"1",59,9.42935476718209e-05
"2",60.3673469387755,0.000563981066482704
"3",61.734693877551,0.000511403081367428
"4",63.1020408163265,0.000683204317482136
"5",64.469387755102,0.00227577565543458
"6",65.8367346938775,0.00229869479562059
"7",67.2040816326531,0.00282137164317695
"8",68.5714285714286,0.0087834685111293
"9",69.9387755102041,0.00696210441337455
"10",71.3061224489796,0.006727543277108
"11",72.6734693877551,0.0202644232007551
"12",74.0408163265306,0.0138747744018664
"13",75.4081632653061,0.0339880777148421
"14",76.7755102040816,0.0211897130154531
"15",78.1428571428571,0.0224914997544798
"16",79.5102040816327,0.0429200870105516
"17",80.8775510204082,0.0235760444615192
"18",82.2448979591837,0.0211383701661705
"19",83.6122448979592,0.0398880373017228
"20",84.9795918367347,0.0192152957601072
"21",86.3469387755102,0.0412501215827259
"22",87.7142857142857,0.0220576218091169
"23",89.0816326530612,0.0229816728785048
"24",90.4489795918367,0.047958194938431
"25",91.8163265306122,0.0256496883363545
"26",93.1836734693878,0.0262985484261693
"27",94.5510204081633,0.0519108762576381
"28",95.9183673469388,0.0295008218474023
"29",97.2857142857143,0.0294932038368234
"30",98.6530612244898,0.0556956491927086
"31",100.020408163265,0.0263639635621346
"32",101.387755102041,0.0518061672722601
"33",102.755102040816,0.0248680255088183
"34",104.122448979592,0.0259405300576291
"35",105.489795918367,0.0471971726047859
"36",106.857142857143,0.0239089236076135
"37",108.224489795918,0.0217895249797138
"38",109.591836734694,0.0425476841944571
"39",110.959183673469,0.0176785099468063
"40",112.326530612245,0.033543959414582
"41",113.69387755102,0.0109748332651003
"42",115.061224489796,0.00929439764390031
"43",116.428571428571,0.0118038309034118
"44",117.795918367347,0.0035454549599873
"45",119.163265306122,0.00240059187702535
"46",120.530612244898,0.00227737284395719
"47",121.897959183673,0.00040443190806991
"48",123.265306122449,0.000429540081643131
"49",124.632653061224,0.000160523165913276
"50",126,0
