"","variable","Heuchera_wootonii_avg"
"1",0,0.00419603855207715
"2",0.388696203426439,0.0217109861920069
"3",0.777392406852878,0.0390343482671785
"4",1.16608861027932,0.0499160480902472
"5",1.55478481370576,0.0690015568466112
"6",1.94348101713219,0.0813182377176404
"7",2.33217722055863,0.0746826268076584
"8",2.72087342398507,0.0682045871128357
"9",3.10956962741151,0.0601218608427714
"10",3.49826583083795,0.0563838586427363
"11",3.88696203426439,0.0492464004270836
"12",4.27565823769083,0.0398432479060995
"13",4.66435444111727,0.040549903604498
"14",5.0530506445437,0.0335097053449143
"15",5.44174684797014,0.0310370492228143
"16",5.83044305139658,0.0271339791568495
"17",6.21913925482302,0.0271282220721951
"18",6.60783545824946,0.0244813267270641
"19",6.9965316616759,0.0196845592345977
"20",7.38522786510234,0.0179866956157204
"21",7.77392406852878,0.0162302246540567
"22",8.16262027195521,0.0182057839699464
"23",8.55131647538165,0.0171543521132961
"24",8.94001267880809,0.0146819853799847
"25",9.32870888223453,0.0111179670446188
"26",9.71740508566097,0.0112105811068634
"27",10.1061012890874,0.0122883796232617
"28",10.4947974925138,0.0111109930602699
"29",10.8834936959403,0.00713594894692635
"30",11.2721898993667,0.00730604906109026
"31",11.6608861027932,0.00430645642157314
"32",12.0495823062196,0.0052466341327584
"33",12.438278509646,0.00470277955609491
"34",12.8269747130725,0.0057695598443655
"35",13.2156709164989,0.00321390184175867
"36",13.6043671199254,0.00285245127708908
"37",13.9930633233518,0.0029482292982881
"38",14.3817595267782,0.00180368956567479
"39",14.7704557302047,0.00297095663235008
"40",15.1591519336311,0.000563983300300977
"41",15.5478481370576,0.00168301169396627
"42",15.936544340484,0.0014154272257888
"43",16.3252405439104,5.93067483969345e-06
"44",16.7139367473369,0.000898955508941973
"45",17.1026329507633,0
"46",17.4913291541897,0
"47",17.8800253576162,0
"48",18.2687215610426,0
"49",18.6574177644691,0
"50",19.0461139678955,4.52968229580179e-06
