"","variable","Heuchera_chlorantha_avg"
"1",243,5.45142003445367e-05
"2",307.122448979592,0.00234820064545567
"3",371.244897959184,0.00559377872656824
"4",435.367346938776,0.0168925775684764
"5",499.489795918367,0.0245397812351899
"6",563.612244897959,0.0287117970733862
"7",627.734693877551,0.0305117646531681
"8",691.857142857143,0.0298352629212893
"9",755.979591836735,0.031822069735986
"10",820.102040816327,0.0350151618097893
"11",884.224489795918,0.0346188719292478
"12",948.34693877551,0.0409581644188041
"13",1012.4693877551,0.0657520521562594
"14",1076.59183673469,0.0684311866840972
"15",1140.71428571429,0.0661790300255152
"16",1204.83673469388,0.0729695299966099
"17",1268.95918367347,0.0599767125081642
"18",1333.08163265306,0.0517115485507861
"19",1397.20408163265,0.0427016807412245
"20",1461.32653061224,0.0365839072435206
"21",1525.44897959184,0.0297933306080877
"22",1589.57142857143,0.0248409652727918
"23",1653.69387755102,0.0209911334801887
"24",1717.81632653061,0.0185156255175216
"25",1781.9387755102,0.0166914333663883
"26",1846.0612244898,0.0151509099113822
"27",1910.18367346939,0.0135873797241794
"28",1974.30612244898,0.0135428588076738
"29",2038.42857142857,0.0138414879230589
"30",2102.55102040816,0.0126633534242801
"31",2166.67346938776,0.0120548879411248
"32",2230.79591836735,0.0114519225101432
"33",2294.91836734694,0.00960650621692167
"34",2359.04081632653,0.00718435483904781
"35",2423.16326530612,0.00581749206809314
"36",2487.28571428571,0.00493745908264485
"37",2551.40816326531,0.00421601017933554
"38",2615.5306122449,0.0040661250933264
"39",2679.65306122449,0.00339649670078159
"40",2743.77551020408,0.00227817839485532
"41",2807.89795918367,0.0017762935322595
"42",2872.02040816327,0.00142663663830951
"43",2936.14285714286,0.00126219529590947
"44",3000.26530612245,0.00115365433979613
"45",3064.38775510204,0.00103016214154455
"46",3128.51020408163,0.00113748629249509
"47",3192.63265306122,0.000873558075992659
"48",3256.75510204082,0.000862950397643071
"49",3320.87755102041,0.000563849725567989
"50",3385,7.77096747725597e-05
