"","variable","Elmera_racemosa_avg"
"1",20,0.00187189718429198
"2",24.5918367346939,0.00918289767208841
"3",29.1836734693878,0.00958743957629708
"4",33.7755102040816,0.00797137807438553
"5",38.3673469387755,0.00521817552603917
"6",42.9591836734694,0.00495207113902631
"7",47.5510204081633,0.00379382177617008
"8",52.1428571428571,0.00512254153359782
"9",56.734693877551,0.00561078841649522
"10",61.3265306122449,0.00478656141936916
"11",65.9183673469388,0.00577712574060591
"12",70.5102040816327,0.00434519166496036
"13",75.1020408163265,0.00554754687504959
"14",79.6938775510204,0.00558438495320291
"15",84.2857142857143,0.00850697609104404
"16",88.8775510204082,0.0117861408003218
"17",93.469387755102,0.0115541575344071
"18",98.0612244897959,0.0195450217729146
"19",102.65306122449,0.0191602171313908
"20",107.244897959184,0.0278761139521035
"21",111.836734693878,0.0350440205273572
"22",116.428571428571,0.0314425074677516
"23",121.020408163265,0.0449221680925373
"24",125.612244897959,0.0375545867112463
"25",130.204081632653,0.0416130661383218
"26",134.795918367347,0.0387901840400265
"27",139.387755102041,0.0316507576657346
"28",143.979591836735,0.0463363657376104
"29",148.571428571429,0.0384163247497344
"30",153.163265306122,0.0526523907596692
"31",157.755102040816,0.0460194083426949
"32",162.34693877551,0.0323041286833537
"33",166.938775510204,0.0330833589359928
"34",171.530612244898,0.0225677763069802
"35",176.122448979592,0.025468130649029
"36",180.714285714286,0.0242646051477332
"37",185.30612244898,0.0185028654090986
"38",189.897959183673,0.0235367783443133
"39",194.489795918367,0.0158738283394008
"40",199.081632653061,0.0215145051014796
"41",203.673469387755,0.0200150836817659
"42",208.265306122449,0.0290969629718995
"43",212.857142857143,0.0354128890463095
"44",217.448979591837,0.026332119800979
"45",222.040816326531,0.0295828181042204
"46",226.632653061225,0.013051671309689
"47",231.224489795918,0.0059400437233626
"48",235.816326530612,0.00102682017159046
"49",240.408163265306,0.000154199236763445
"50",245,4.91859695933299e-05
