"","variable","Tiarella_polyphylla_avg"
"1",0.5,0.00101755425418625
"2",7.22448979591837,0.144368441694923
"3",13.9489795918367,0.159389404843045
"4",20.6734693877551,0.15683424302992
"5",27.3979591836735,0.104105589852537
"6",34.1224489795918,0.0654409207331429
"7",40.8469387755102,0.0593718391866331
"8",47.5714285714286,0.0599093584093302
"9",54.2959183673469,0.0569562020617321
"10",61.0204081632653,0.0506274462525922
"11",67.7448979591837,0.0433903630910631
"12",74.469387755102,0.031578651382093
"13",81.1938775510204,0.0210131839375786
"14",87.9183673469388,0.0160820194578449
"15",94.6428571428571,0.0105910700062314
"16",101.367346938775,0.00576837883437102
"17",108.091836734694,0.00379285000629626
"18",114.816326530612,0.00240517948389012
"19",121.540816326531,0.00178753348249488
"20",128.265306122449,0.00127466432681385
"21",134.989795918367,0.000887651699883678
"22",141.714285714286,0.000690397687794821
"23",148.438775510204,0.000594040330538845
"24",155.163265306122,0.000434088547633666
"25",161.887755102041,0.000359846403733239
"26",168.612244897959,0.000307921437763314
"27",175.336734693878,0.000229037827932142
"28",182.061224489796,0.000222926164829637
"29",188.785714285714,0.000166013244977644
"30",195.510204081633,0.000131555669229792
"31",202.234693877551,8.97390261984505e-05
"32",208.959183673469,9.53335671395682e-05
"33",215.683673469388,5.77552069684837e-05
"34",222.408163265306,2.87988586578845e-05
"35",229.132653061224,0
"36",235.857142857143,0
"37",242.581632653061,0
"38",249.30612244898,0
"39",256.030612244898,0
"40",262.755102040816,0
"41",269.479591836735,0
"42",276.204081632653,0
"43",282.928571428571,0
"44",289.65306122449,0
"45",296.377551020408,0
"46",303.102040816327,0
"47",309.826530612245,0
"48",316.551020408163,0
"49",323.275510204082,0
"50",330,0
