"","variable","Heuchera_merriamii_avg"
"1",43.5,4.64546950895156e-06
"2",44.265306122449,5.91159274092917e-05
"3",45.030612244898,0.00028148391571143
"4",45.7959183673469,0.000727614836398873
"5",46.5612244897959,0.00158211389124527
"6",47.3265306122449,0.00474228689318534
"7",48.0918367346939,0.0034891946641651
"8",48.8571428571429,0.0123432732761459
"9",49.6224489795918,0.0256461318597923
"10",50.3877551020408,0.0539473012881421
"11",51.1530612244898,0.0827622688786282
"12",51.9183673469388,0.0452334185415096
"13",52.6836734693878,0.13488073040353
"14",53.4489795918367,0.146765121649322
"15",54.2142857142857,0.11980080880218
"16",54.9795918367347,0.0515639124462346
"17",55.7448979591837,0.115110497503043
"18",56.5102040816327,0.0772975845725183
"19",57.2755102040816,0.0397777050981984
"20",58.0408163265306,0.0105761823724311
"21",58.8061224489796,0.014860035436945
"22",59.5714285714286,0.00451179974100788
"23",60.3367346938775,0.00221209166117907
"24",61.1020408163265,0.000741584652667951
"25",61.8673469387755,0.00131060561026919
"26",62.6326530612245,0.00206950772058534
"27",63.3979591836735,0.00317973656874712
"28",64.1632653061224,0.00673551008885134
"29",64.9285714285714,0.00293304462976588
"30",65.6938775510204,0.0107049858555615
"31",66.4591836734694,0.00769800710747798
"32",67.2244897959184,0.00358938077089466
"33",67.9897959183673,0.0010937685665383
"34",68.7551020408163,0.00278376181705849
"35",69.5204081632653,0.00168148712650356
"36",70.2857142857143,0.00103185473192721
"37",71.0510204081633,0.000301878083069968
"38",71.8163265306122,0.00110888467929663
"39",72.5816326530612,0.000832378937613336
"40",73.3469387755102,0.000654563275745929
"41",74.1122448979592,0.000275085786792475
"42",74.8775510204082,0.000741421970499559
"43",75.6428571428571,0.00079588043147551
"44",76.4081632653061,0.000654761435388261
"45",77.1734693877551,0.000424531575246736
"46",77.9387755102041,0.000133036364414072
"47",78.7040816326531,0.000273643102073238
"48",79.469387755102,6.7939181980647e-05
"49",80.234693877551,6.96676004117743e-06
"50",81,4.74041082721388e-07
