"","variable","Heuchera_hirsutissima"
"1",2619,0.1111111111111111111111111111111111111111111111
"2",2467,0.1111111111111111111111111111111111111111111111
"3",2174,0.1111111111111111111111111111111111111111111111
"4",2793,0.1111111111111111111111111111111111111111111111
"5",3213,0.1111111111111111111111111111111111111111111111
"6",2109,0.1111111111111111111111111111111111111111111111
"7",1705,0.1111111111111111111111111111111111111111111111
"8",603,0.1111111111111111111111111111111111111111111111
"9",616,0.1111111111111111111111111111111111111111111111
