"","variable","Heuchera_eastwoodiae_avg"
"1",28.25,1.57890763558935e-05
"2",28.8979591836735,1.73198544546422e-05
"3",29.5459183673469,2.88858402405461e-05
"4",30.1938775510204,0.000166582136238666
"5",30.8418367346939,0.000254835310305852
"6",31.4897959183673,0.000601207404084812
"7",32.1377551020408,0.000747329466739893
"8",32.7857142857143,0.00136229541892219
"9",33.4336734693878,0.00188877134137722
"10",34.0816326530612,0.00227726197286955
"11",34.7295918367347,0.00377378633982004
"12",35.3775510204082,0.00394289888183619
"13",36.0255102040816,0.00508050503575155
"14",36.6734693877551,0.00544464321442852
"15",37.3214285714286,0.0140207962972841
"16",37.969387755102,0.0124674695988555
"17",38.6173469387755,0.0224769753204227
"18",39.265306122449,0.0448573996347161
"19",39.9132653061224,0.019902011262923
"20",40.5612244897959,0.0443685343097836
"21",41.2091836734694,0.0411913852537006
"22",41.8571428571429,0.0153588525763022
"23",42.5051020408163,0.0434556433241384
"24",43.1530612244898,0.0168658690672497
"25",43.8010204081633,0.0442511568211186
"26",44.4489795918367,0.045528881355566
"27",45.0969387755102,0.0248838952623237
"28",45.7448979591837,0.0678581758161619
"29",46.3928571428571,0.059624909591279
"30",47.0408163265306,0.0483898646986688
"31",47.6887755102041,0.0597020737118413
"32",48.3367346938776,0.0405143696878563
"33",48.984693877551,0.0308216749108656
"34",49.6326530612245,0.0340889422869007
"35",50.280612244898,0.0461749423491929
"36",50.9285714285714,0.0312915794373436
"37",51.5765306122449,0.0301790155148793
"38",52.2244897959184,0.0240637168546711
"39",52.8724489795918,0.00765738859695964
"40",53.5204081632653,0.0237361575964555
"41",54.1683673469388,0.0114785046769849
"42",54.8163265306122,0.0244520656735
"43",55.4642857142857,0.0242601944339478
"44",56.1122448979592,0.00547630400697245
"45",56.7602040816327,0.0097186469668699
"46",57.4081632653061,0.00335830821369782
"47",58.0561224489796,0.000695263143312429
"48",58.7040816326531,0.000924533235075368
"49",59.3520408163265,0.000302387218753819
"50",60,0
