"","variable","Heuchera_longipetala_avg"
"1",0,0.594923909779211
"2",2.04081632653061,0.0209357071651421
"3",4.08163265306122,0.0296164443863566
"4",6.12244897959184,0.032638517369086
"5",8.16326530612245,0.0309631820158383
"6",10.2040816326531,0.0222339244450348
"7",12.2448979591837,0.0248556936370906
"8",14.2857142857143,0.0376498942569563
"9",16.3265306122449,0.0299527703068535
"10",18.3673469387755,0.0181020619645904
"11",20.4081632653061,0.0206674403011867
"12",22.4489795918367,0.0171357614557103
"13",24.4897959183673,0.01398558782871
"14",26.530612244898,0.0152818176199781
"15",28.5714285714286,0.0160446958539149
"16",30.6122448979592,0.0111444031431764
"17",32.6530612244898,0.00844761381331284
"18",34.6938775510204,0.00760823184501081
"19",36.734693877551,0.00444137296605164
"20",38.7755102040816,0.00398984092296479
"21",40.8163265306122,0.00406556384273117
"22",42.8571428571429,0.00374281895624881
"23",44.8979591836735,0.00327741256349495
"24",46.9387755102041,0.00212921441598196
"25",48.9795918367347,0.00284258155246275
"26",51.0204081632653,0.00224561560274239
"27",53.0612244897959,0.00218922176650864
"28",55.1020408163265,0.0028362586618916
"29",57.1428571428571,0.00326123922404176
"30",59.1836734693878,0.00344255429267205
"31",61.2244897959184,0.00133499124440439
"32",63.265306122449,0.00144009076681226
"33",65.3061224489796,0.0010211157553851
"34",67.3469387755102,0.000719549214218507
"35",69.3877551020408,0.000807464609167391
"36",71.4285714285714,0.000660704467469054
"37",73.469387755102,0.000469705482731162
"38",75.5102040816327,0.000508437577649061
"39",77.5510204081633,0.000521526684518213
"40",79.5918367346939,0.000380923281357516
"41",81.6326530612245,0.000142266155684275
"42",83.6734693877551,0.000878636490696456
"43",85.7142857142857,0.000216048371694747
"44",87.7551020408163,8.59318849054715e-05
"45",89.7959183673469,4.6236453023755e-05
"46",91.8367346938776,7.8118300073487e-05
"47",93.8775510204082,2.45370059121016e-05
"48",95.9183673469388,3.90063185334297e-06
"49",97.9591836734694,8.46366749128246e-06
"50",100,0
