"","variable","Heuchera_hallii_avg"
"1",0,0.211937700542778
"2",2.04081632653061,0.00162071121102945
"3",4.08163265306122,0.00149975510720813
"4",6.12244897959184,0.00459978954732899
"5",8.16326530612245,0.00926366731232527
"6",10.2040816326531,0.00204635305165966
"7",12.2448979591837,0.0443483938093145
"8",14.2857142857143,0.0434103443348687
"9",16.3265306122449,0.0303248516399716
"10",18.3673469387755,0.00917529162811139
"11",20.4081632653061,0.0107166242727755
"12",22.4489795918367,0.0237596579540307
"13",24.4897959183673,0.0512430244339306
"14",26.530612244898,0.0371845852365267
"15",28.5714285714286,0.116441442746062
"16",30.6122448979592,0.0711056462655081
"17",32.6530612244898,0.0990759996659919
"18",34.6938775510204,0.0359147623233689
"19",36.734693877551,0.0253362712769934
"20",38.7755102040816,0.00802923721635229
"21",40.8163265306122,0.00454114654462473
"22",42.8571428571429,0.00453959603079925
"23",44.8979591836735,0.00288199175751037
"24",46.9387755102041,0.00357830952748724
"25",48.9795918367347,0.0293536870310324
"26",51.0204081632653,0.00858495686262447
"27",53.0612244897959,0.00924571438667906
"28",55.1020408163265,0.015775816049687
"29",57.1428571428571,0.0187027483455226
"30",59.1836734693878,0.0224105073256278
"31",61.2244897959184,0.00707297524201219
"32",63.265306122449,0.00599331395906985
"33",65.3061224489796,0.00445843179965787
"34",67.3469387755102,0.00422079379241836
"35",69.3877551020408,0.00359727735747527
"36",71.4285714285714,0.00351253556298302
"37",73.469387755102,0.00171585556458939
"38",75.5102040816327,0.00252235026547416
"39",77.5510204081633,0.00151563969872621
"40",79.5918367346939,0.000973474337604471
"41",81.6326530612245,0.00451339916018474
"42",83.6734693877551,0.00246400836817343
"43",85.7142857142857,0.000307085567308874
"44",87.7551020408163,0.000109095029623034
"45",89.7959183673469,0.000126798491735833
"46",91.8367346938776,0.000148217371362344
"47",93.8775510204082,4.88008277969589e-05
"48",95.9183673469388,1.10067736167841e-05
"49",97.9591836734694,2.8795076664869e-05
"50",100,1.15623157921182e-05
