"","variable","Heuchera_acutifolia_avg"
"1",-20,0
"2",-14.4489795918367,0
"3",-8.89795918367347,0
"4",-3.3469387755102,4.84999745791502e-05
"5",2.20408163265306,2.24422881929541e-05
"6",7.75510204081633,0.000143436096852712
"7",13.3061224489796,0.00018900442232885
"8",18.8571428571429,0.000113814357636746
"9",24.4081632653061,0.00027261136130363
"10",29.9591836734694,0.000202408043887487
"11",35.5102040816327,0.000376574511929122
"12",41.0612244897959,0.000748006101101724
"13",46.6122448979592,0.00103946807396299
"14",52.1632653061225,0.00160189673056029
"15",57.7142857142857,0.00190911010028249
"16",63.265306122449,0.00351376479569628
"17",68.8163265306122,0.00349485458072922
"18",74.3673469387755,0.00407067287583117
"19",79.9183673469388,0.00464795072279272
"20",85.469387755102,0.00559839913225448
"21",91.0204081632653,0.00686468758287627
"22",96.5714285714286,0.0125948572053057
"23",102.122448979592,0.0154040146869458
"24",107.673469387755,0.0266882536775687
"25",113.224489795918,0.0418628330711849
"26",118.775510204082,0.0456655634024977
"27",124.326530612245,0.0660098031029779
"28",129.877551020408,0.0603668626552074
"29",135.428571428571,0.0855616854331457
"30",140.979591836735,0.071252534014948
"31",146.530612244898,0.0832922166930875
"32",152.081632653061,0.0618459524011726
"33",157.632653061224,0.0725910413709016
"34",163.183673469388,0.0570855058046396
"35",168.734693877551,0.0589442588250261
"36",174.285714285714,0.0494292454685077
"37",179.836734693878,0.0358332262453324
"38",185.387755102041,0.0354937258362297
"39",190.938775510204,0.0227615295152956
"40",196.489795918367,0.0202966418870426
"41",202.040816326531,0.0115324638338925
"42",207.591836734694,0.00904183364371983
"43",213.142857142857,0.00542031825715119
"44",218.69387755102,0.00527243741810234
"45",224.244897959184,0.00405063658259239
"46",229.795918367347,0.00272191577443374
"47",235.34693877551,0.00246034166295156
"48",240.897959183673,0.00120743405794093
"49",246.448979591837,0.000455265719400159
"50",252,0
