"","variable","Heuchera_hirsutissima"
"1",294,0.1111111111111111111111111111111111111111111111
"2",300,0.1111111111111111111111111111111111111111111111
"3",306,0.1111111111111111111111111111111111111111111111
"4",280,0.1111111111111111111111111111111111111111111111
"5",271,0.1111111111111111111111111111111111111111111111
"6",312,0.1111111111111111111111111111111111111111111111
"7",315,0.1111111111111111111111111111111111111111111111
"8",343,0.1111111111111111111111111111111111111111111111
"9",345,0.1111111111111111111111111111111111111111111111
