"","variable","Heuchera_rubescens_avg"
"1",40.75,0
"2",41.8061224489796,0
"3",42.8622448979592,0
"4",43.9183673469388,0
"5",44.9744897959184,0.000110885731191354
"6",46.030612244898,0.000237928255456449
"7",47.0867346938776,0.000949466519133738
"8",48.1428571428571,0.00224151323798742
"9",49.1989795918367,0.00582464281130302
"10",50.2551020408163,0.0242667930554921
"11",51.3112244897959,0.0429632490108898
"12",52.3673469387755,0.0529787610126729
"13",53.4234693877551,0.0512407322121721
"14",54.4795918367347,0.0577584850613466
"15",55.5357142857143,0.0517870682951254
"16",56.5918367346939,0.0436563866395527
"17",57.6479591836735,0.0313017850274902
"18",58.7040816326531,0.02251073769751
"19",59.7602040816327,0.0197662732878233
"20",60.8163265306122,0.0173937726767724
"21",61.8724489795918,0.0186304364497344
"22",62.9285714285714,0.0209730150909818
"23",63.984693877551,0.0328921775861529
"24",65.0408163265306,0.0254160262278855
"25",66.0969387755102,0.0273332679402943
"26",67.1530612244898,0.0279947087245673
"27",68.2091836734694,0.0279613508992365
"28",69.265306122449,0.0355570219494008
"29",70.3214285714286,0.0307143893942654
"30",71.3775510204082,0.0312494530287959
"31",72.4336734693878,0.0319433770735292
"32",73.4897959183673,0.037568859851624
"33",74.5459183673469,0.0393920561637466
"34",75.6020408163265,0.0430287892150929
"35",76.6581632653061,0.0482706703374493
"36",77.7142857142857,0.043035798794993
"37",78.7704081632653,0.0193269903384804
"38",79.8265306122449,0.0125361623639619
"39",80.8826530612245,0.00815481745750302
"40",81.9387755102041,0.00478888390048805
"41",82.9948979591837,0.00686551708385257
"42",84.0510204081633,0.00102903840484266
"43",85.1071428571429,0.000162684575164252
"44",86.1632653061224,0.000114087288899693
"45",87.219387755102,5.24145477930444e-05
"46",88.2755102040816,1.82417682950956e-05
"47",89.3316326530612,1.28301104982153e-06
"48",90.3877551020408,0
"49",91.4438775510204,0
"50",92.5,0
