"","variable","Heuchera_richardsonii_avg"
"1",17,0.000818573629712182
"2",22.1224489795918,0.0114629346471352
"3",27.2448979591837,0.0748746198294017
"4",32.3673469387755,0.11461299726385
"5",37.4897959183673,0.0943893504488433
"6",42.6122448979592,0.0624851718029755
"7",47.734693877551,0.0615348283078102
"8",52.8571428571429,0.075104693428718
"9",57.9795918367347,0.0540429923792685
"10",63.1020408163265,0.0342496328073113
"11",68.2244897959184,0.0331520308052701
"12",73.3469387755102,0.0351213761268964
"13",78.469387755102,0.0280758508032158
"14",83.5918367346939,0.0225675992286279
"15",88.7142857142857,0.0211494092508147
"16",93.8367346938775,0.0182940590273211
"17",98.9591836734694,0.0153558833780165
"18",104.081632653061,0.0161726440588464
"19",109.204081632653,0.0156957916065775
"20",114.326530612245,0.0139492431321641
"21",119.448979591837,0.0196139784707922
"22",124.571428571429,0.0163477632807908
"23",129.69387755102,0.01512090387406
"24",134.816326530612,0.0156445189544138
"25",139.938775510204,0.0163555666171886
"26",145.061224489796,0.016198116089844
"27",150.183673469388,0.0152801123459888
"28",155.30612244898,0.0104037381235112
"29",160.428571428571,0.00955146574588393
"30",165.551020408163,0.0111371324333032
"31",170.673469387755,0.00705813129611308
"32",175.795918367347,0.00603073469062737
"33",180.918367346939,0.00512957636194826
"34",186.040816326531,0.00551093019931291
"35",191.163265306122,0.00546162419020199
"36",196.285714285714,0.0040200931220082
"37",201.408163265306,0.00306093943009108
"38",206.530612244898,0.00275703948809156
"39",211.65306122449,0.00184678237596465
"40",216.775510204082,0.00141307077323664
"41",221.897959183673,0.00129722728704739
"42",227.020408163265,0.00101877959050056
"43",232.142857142857,0.00086742959978927
"44",237.265306122449,0.000848950104972462
"45",242.387755102041,0.000683643881083761
"46",247.510204081633,0.000763591806953903
"47",252.632653061224,0.000685102877257985
"48",257.755102040816,0.00212586923787984
"49",262.877551020408,0.000657505788366343
"50",268,0
