"","variable","Heuchera_pubescens_avg"
"1",0,0.047513192119781
"2",0.35424061210788,0.135942486399746
"3",0.708481224215759,0.145361142382622
"4",1.06272183632364,0.108096765435468
"5",1.41696244843152,0.0780982078335248
"6",1.7712030605394,0.0625191410800091
"7",2.12544367264728,0.0497379698689803
"8",2.47968428475516,0.0423794944318143
"9",2.83392489686304,0.0360206754893021
"10",3.18816550897092,0.0312384608542662
"11",3.5424061210788,0.0277543709305588
"12",3.89664673318668,0.0249831704650377
"13",4.25088734529456,0.0226287518016265
"14",4.60512795740244,0.0203526036004695
"15",4.95936856951031,0.0179803944061554
"16",5.31360918161819,0.0172645905567964
"17",5.66784979372607,0.0165459419133813
"18",6.02209040583395,0.0145168386489149
"19",6.37633101794183,0.0135333034833778
"20",6.73057163004971,0.0121770716860191
"21",7.08481224215759,0.0117739094555005
"22",7.43905285426547,0.0100466254166284
"23",7.79329346637335,0.00915922350991608
"24",8.14753407848123,0.00793585412316733
"25",8.50177469058911,0.00637909388276357
"26",8.85601530269699,0.00596323320440277
"27",9.21025591480487,0.00534948988615552
"28",9.56449652691275,0.00427918494431182
"29",9.91873713902063,0.00354620600216184
"30",10.2729777511285,0.00256478496870809
"31",10.6272183632364,0.00231596553100424
"32",10.9814589753443,0.00137532398580723
"33",11.3356995874521,0.00133785580188892
"34",11.68994019956,0.000798652937241154
"35",12.0441808116679,0.000721950487626761
"36",12.3984214237758,0.000535288756918281
"37",12.7526620358837,0.000418542144227348
"38",13.1069026479915,0.000254970036835191
"39",13.4611432600994,0.000142080272537694
"40",13.8153838722073,0.000171193821675483
"41",14.1696244843152,3.30334669398938e-05
"42",14.5238650964231,9.53054966623257e-05
"43",14.8781057085309,3.97966503557466e-05
"44",15.2323463206388,7.88654235763988e-05
"45",15.5865869327467,3.01120935804192e-05
"46",15.9408275448546,8.88431155493315e-06
"47",16.2950681569625,0
"48",16.6493087690703,0
"49",17.0035493811782,0
"50",17.3577899932861,0
