"","variable","Heuchera_puberula_avg"
"1",1,8.42420047778095e-08
"2",1.35204081632653,7.45485375282432e-08
"3",1.70408163265306,2.58491830035811e-07
"4",2.05612244897959,1.09677045162378e-05
"5",2.40816326530612,3.74020676374724e-06
"6",2.76020408163265,1.80258238104388e-05
"7",3.11224489795918,0.000372038891941887
"8",3.46428571428571,0.000346074135916505
"9",3.81632653061224,0.00023832765670075
"10",4.16836734693878,0.00474304866045815
"11",4.52040816326531,0.00461849372813967
"12",4.87244897959184,0.0195642221995334
"13",5.22448979591837,0.0298388370518951
"14",5.5765306122449,0.0278707217300073
"15",5.92857142857143,0.0395848750636556
"16",6.28061224489796,0.115511490086439
"17",6.63265306122449,0.0488071492465836
"18",6.98469387755102,0.026639428920457
"19",7.33673469387755,0.224548712283174
"20",7.68877551020408,0.00686264902543606
"21",8.04081632653061,0.0225093677159436
"22",8.39285714285714,0.186946553540175
"23",8.74489795918367,0.0172153596530609
"24",9.0969387755102,0.0791310121897155
"25",9.44897959183674,0.0204659317665327
"26",9.80102040816327,0.0198257376861725
"27",10.1530612244898,0.0244163346556529
"28",10.5051020408163,0.0184730162510352
"29",10.8571428571429,0.0163109792894691
"30",11.2091836734694,0.00502897999099823
"31",11.5612244897959,0.0127118852930209
"32",11.9132653061224,0.0102104417117807
"33",12.265306122449,0.00181656397274541
"34",12.6173469387755,0.00725323608203078
"35",12.969387755102,0.00193948068743549
"36",13.3214285714286,0.000862554720671898
"37",13.6734693877551,0.00171973897480965
"38",14.0255102040816,0.00142808358175719
"39",14.3775510204082,0.000539296765907582
"40",14.7295918367347,1.05629866034909e-05
"41",15.0816326530612,0.000870136901025747
"42",15.4336734693878,0.000135884652230122
"43",15.7857142857143,6.50612441657706e-05
"44",16.1377551020408,0.000339221072563217
"45",16.4897959183673,2.68318027342786e-05
"46",16.8418367346939,8.1718995792223e-05
"47",17.1938775510204,4.78866420751122e-05
"48",17.5459183673469,1.24257125978192e-05
"49",17.8979591836735,1.53364327201665e-05
"50",18.25,1.11593307757413e-05
