"","variable","Heuchera_novomexicana_avg"
"1",212,0.000600882015432759
"2",223.632653061224,0.000933107512199715
"3",235.265306122449,0.00144368466139543
"4",246.897959183673,0.00168739806611242
"5",258.530612244898,0.0036101283935222
"6",270.163265306122,0.0029540366532756
"7",281.795918367347,0.00328414633581212
"8",293.428571428571,0.00353179643732026
"9",305.061224489796,0.0048062065174204
"10",316.69387755102,0.00738958554656386
"11",328.326530612245,0.0107304547930767
"12",339.959183673469,0.0130687897349544
"13",351.591836734694,0.0215196064081285
"14",363.224489795918,0.0226410998125871
"15",374.857142857143,0.0251011879442721
"16",386.489795918367,0.0300762007648169
"17",398.122448979592,0.0320869031863747
"18",409.755102040816,0.0432084296017587
"19",421.387755102041,0.0519449962702403
"20",433.020408163265,0.0568218441196363
"21",444.65306122449,0.0665193414545299
"22",456.285714285714,0.0648943641120879
"23",467.918367346939,0.0619593587110103
"24",479.551020408163,0.0668414521769671
"25",491.183673469388,0.0630659276346789
"26",502.816326530612,0.0524052294063461
"27",514.448979591837,0.051824367767967
"28",526.081632653061,0.0415884250772136
"29",537.714285714286,0.0395763787926027
"30",549.34693877551,0.0313998961087426
"31",560.979591836735,0.0248115291819858
"32",572.612244897959,0.0236839306681335
"33",584.244897959184,0.0155114195416199
"34",595.877551020408,0.0118303825825202
"35",607.510204081633,0.0108960162587277
"36",619.142857142857,0.00823512873128335
"37",630.775510204082,0.00637543609850164
"38",642.408163265306,0.00468624511022109
"39",654.040816326531,0.00410239262896911
"40",665.673469387755,0.00487370394811657
"41",677.30612244898,0.00298722881698897
"42",688.938775510204,0.00173612333411657
"43",700.571428571429,0.00145186794386472
"44",712.204081632653,0.000715545727203563
"45",723.836734693878,0.000291675689796753
"46",735.469387755102,0.000170816603905614
"47",747.102040816327,5.43165412595553e-05
"48",758.734693877551,4.17936109219528e-05
"49",770.367346938776,2.7538856142457e-05
"50",782,1.68210867432838e-06
