"","variable","diplomenziesii_avg"
"1",0,0.971555124193737
"2",1.81632653061224,0.00286814157623889
"3",3.63265306122449,0.00323194045094366
"4",5.44897959183673,0.00294510860855344
"5",7.26530612244898,0.00315318687579887
"6",9.08163265306122,0.00113531949676562
"7",10.8979591836735,0.00173070467357111
"8",12.7142857142857,0.00305259911695669
"9",14.530612244898,0.00416264355649063
"10",16.3469387755102,0.0016475629936041
"11",18.1632653061224,0.000728257754683657
"12",19.9795918367347,0.000252872896163991
"13",21.7959183673469,0.000553574465777833
"14",23.6122448979592,0.000535208791910485
"15",25.4285714285714,0.000266581460150795
"16",27.2448979591837,0.000481187829168402
"17",29.0612244897959,0.000148548384401143
"18",30.8775510204082,0.000360344563014228
"19",32.6938775510204,0.000446941821692506
"20",34.5102040816327,0.000137306514852639
"21",36.3265306122449,0.000142971892729556
"22",38.1428571428571,0.000122231080842164
"23",39.9591836734694,6.33024275633222e-05
"24",41.7755102040816,4.79555001230447e-05
"25",43.5918367346939,2.22143317011806e-05
"26",45.4081632653061,1.08074525190778e-05
"27",47.2244897959184,1.1656186808379e-05
"28",49.0408163265306,3.20491303173698e-05
"29",50.8571428571429,7.9486326895394e-06
"30",52.6734693877551,7.28380864479486e-06
"31",54.4897959183673,4.16055522764093e-05
"32",56.3061224489796,2.59387866501137e-05
"33",58.1224489795918,3.0150805692875e-05
"34",59.9387755102041,9.90754143124209e-07
"35",61.7551020408163,1.37215288409824e-05
"36",63.5714285714286,3.99043027594808e-06
"37",65.3877551020408,7.8230337675939e-06
"38",67.2040816326531,7.57441362276308e-06
"39",69.0204081632653,3.30603753596697e-07
"40",70.8367346938775,7.6085598202422e-07
"41",72.6530612244898,2.99115742241951e-06
"42",74.469387755102,1.78949572753788e-07
"43",76.2857142857143,1.07340206294404e-06
"44",78.1020408163265,7.52822787747357e-08
"45",79.9183673469388,0
"46",81.734693877551,1.21797524359399e-06
"47",83.5510204081633,0
"48",85.3673469387755,0
"49",87.1836734693878,0
"50",89,0
