"","variable","Heuchera_elegans_avg"
"1",27,1.62666534590442e-08
"2",27.9438775510204,3.10755926369234e-07
"3",28.8877551020408,6.17896522927016e-07
"4",29.8316326530612,1.94890557298154e-06
"5",30.7755102040816,7.79435713410376e-07
"6",31.719387755102,2.94975617766185e-06
"7",32.6632653061224,2.17503480116299e-06
"8",33.6071428571429,3.75820136651346e-06
"9",34.5510204081633,5.81138298185079e-06
"10",35.4948979591837,6.00771503953545e-06
"11",36.4387755102041,8.1081680057802e-06
"12",37.3826530612245,6.46767917786435e-06
"13",38.3265306122449,1.03477618214124e-05
"14",39.2704081632653,1.55108519945808e-05
"15",40.2142857142857,0.000131548808475947
"16",41.1581632653061,0.000245880366226247
"17",42.1020408163265,0.00067041658287851
"18",43.0459183673469,0.000655910647392634
"19",43.9897959183673,0.000503809938856922
"20",44.9336734693878,0.00117868192469108
"21",45.8775510204082,0.00130179724522559
"22",46.8214285714286,0.00202899440850822
"23",47.765306122449,0.00207043904004705
"24",48.7091836734694,0.00520781417546868
"25",49.6530612244898,0.00917981577796752
"26",50.5969387755102,0.0188840650385481
"27",51.5408163265306,0.0246070572851101
"28",52.484693877551,0.0271555508763807
"29",53.4285714285714,0.0374405204454894
"30",54.3724489795918,0.0449679418827809
"31",55.3163265306122,0.0443417203676573
"32",56.2602040816327,0.0456344600713312
"33",57.2040816326531,0.0720150610281072
"34",58.1479591836735,0.0813070882851639
"35",59.0918367346939,0.0861099352225424
"36",60.0357142857143,0.0978488497717614
"37",60.9795918367347,0.0461012740951405
"38",61.9234693877551,0.0909918972478295
"39",62.8673469387755,0.0967672983817824
"40",63.8112244897959,0.0722383304276906
"41",64.7551020408163,0.0455264539970518
"42",65.6989795918367,0.0325087534185652
"43",66.6428571428571,0.0105737822356625
"44",67.5867346938776,0.00164837802448272
"45",68.530612244898,9.16631694282727e-05
"46",69.4744897959184,0
"47",70.4183673469388,0
"48",71.3622448979592,0
"49",72.3061224489796,0
"50",73.25,0
