"","variable","Heuchera_parishii_avg"
"1",6,2.43008540251264e-08
"2",7.51020408163265,1.7017853354762e-05
"3",9.02040816326531,0.000221362128408185
"4",10.530612244898,0.00107093379518743
"5",12.0408163265306,0.000799615356933768
"6",13.5510204081633,0.00288443258780272
"7",15.0612244897959,0.00157560278976501
"8",16.5714285714286,0.00430246959862549
"9",18.0816326530612,0.00332548771673894
"10",19.5918367346939,0.00697661102772558
"11",21.1020408163265,0.00633361346747573
"12",22.6122448979592,0.00640236605033494
"13",24.1224489795918,0.00459559994453247
"14",25.6326530612245,0.0102577390995177
"15",27.1428571428571,0.00432476665437309
"16",28.6530612244898,0.0131055558685745
"17",30.1632653061224,0.00644943516446462
"18",31.6734693877551,0.0212002524802308
"19",33.1836734693878,0.016497924214566
"20",34.6938775510204,0.0561303389838879
"21",36.2040816326531,0.0300052523556816
"22",37.7142857142857,0.0735160030680802
"23",39.2244897959184,0.0433129476473028
"24",40.734693877551,0.102028050900256
"25",42.2448979591837,0.131437301930013
"26",43.7551020408163,0.0523555467332909
"27",45.265306122449,0.0721513307921434
"28",46.7755102040816,0.0271015258237167
"29",48.2857142857143,0.0840076954451097
"30",49.7959183673469,0.0263366142007866
"31",51.3061224489796,0.0343941485611416
"32",52.8163265306122,0.0277481240495855
"33",54.3265306122449,0.0361916110657799
"34",55.8367346938775,0.00451105385427642
"35",57.3469387755102,0.0213319513306577
"36",58.8571428571429,0.0133634257887958
"37",60.3673469387755,0.0109372080148227
"38",61.8775510204082,0.00277996405399123
"39",63.3877551020408,0.00749751177661726
"40",64.8979591836735,0.0088859793831495
"41",66.4081632653061,0.00444219150554846
"42",67.9183673469388,0.00138723833269428
"43",69.4285714285714,0.00497832198284498
"44",70.9387755102041,0.0015068053271246
"45",72.4489795918367,0.00553200918484634
"46",73.9591836734694,0.00231093190811001
"47",75.469387755102,0.00106795269593357
"48",76.9795918367347,0.000976874169473891
"49",78.4897959183673,0
"50",80,0.00143327903487172
