"","variable","Heuchera_pubescens_avg"
"1",2,0
"2",2.59183673469388,2.33185497079846e-05
"3",3.18367346938776,0.000341243088952751
"4",3.77551020408163,0.00250323142427243
"5",4.36734693877551,0.00438136530107671
"6",4.95918367346939,0.0215887388622369
"7",5.55102040816327,0.00886291943842827
"8",6.14285714285714,0.051325983617868
"9",6.73469387755102,0.0236259568174334
"10",7.3265306122449,0.0837938366038778
"11",7.91836734693878,0.0225636913865478
"12",8.51020408163265,0.125740794306286
"13",9.10204081632653,0.067161707900781
"14",9.69387755102041,0.0647976069756051
"15",10.2857142857143,0.0755881380009366
"16",10.8775510204082,0.0433756396319124
"17",11.469387755102,0.0803114676078547
"18",12.0612244897959,0.0259054699955461
"19",12.6530612244898,0.0425663474686409
"20",13.2448979591837,0.0499213040375666
"21",13.8367346938776,0.0378049403770397
"22",14.4285714285714,0.0170475719342123
"23",15.0204081632653,0.0351428475116422
"24",15.6122448979592,0.0137631361517742
"25",16.2040816326531,0.025298215325573
"26",16.7959183673469,0.0162088609246419
"27",17.3877551020408,0.00977872068020225
"28",17.9795918367347,0.0155493523386379
"29",18.5714285714286,0.00453450961463682
"30",19.1632653061224,0.00775930509803013
"31",19.7551020408163,0.00662620411182548
"32",20.3469387755102,0.00151104999550698
"33",20.9387755102041,0.00390168798909995
"34",21.530612244898,0.00252138964265869
"35",22.1224489795918,0.00185594170227587
"36",22.7142857142857,0.00218099312804994
"37",23.3061224489796,0.00139470808115181
"38",23.8979591836735,0.000411739807365837
"39",24.4897959183673,0.000820971962781325
"40",25.0816326530612,0.000296912100423606
"41",25.6734693877551,0.000371912826425347
"42",26.265306122449,0.000222483213874071
"43",26.8571428571429,0.00026911684531182
"44",27.4489795918367,7.16558908800387e-05
"45",28.0408163265306,0.000170245547269895
"46",28.6326530612245,6.46323815026974e-05
"47",29.2244897959184,4.21338016746611e-05
"48",29.8163265306122,0
"49",30.4081632653061,0
"50",31,0
