"","variable","Heuchera_abramsii_avg"
"1",51.5,0.00381597851075663
"2",52.1071428571429,0.000902985490537278
"3",52.7142857142857,0.00572542288970026
"4",53.3214285714286,0.00301437675394531
"5",53.9285714285714,0.00196514695648943
"6",54.5357142857143,0.0052227905968857
"7",55.1428571428571,5.60252690520037e-05
"8",55.75,0.00208457929943832
"9",56.3571428571429,0.000885451208549703
"10",56.9642857142857,0.000420815061828636
"11",57.5714285714286,0.000500546049201409
"12",58.1785714285714,0.000329019013360999
"13",58.7857142857143,0.00206502191811153
"14",59.3928571428571,0.00838937468269788
"15",60,0.0494477056665052
"16",60.6071428571429,0.012586186226077
"17",61.2142857142857,0.227437193011399
"18",61.8214285714286,0.0686623633297518
"19",62.4285714285714,0.186918605387806
"20",63.0357142857143,0.0938110642099397
"21",63.6428571428571,0.113721197199386
"22",64.25,0.0658094608356384
"23",64.8571428571429,0.0546966600016942
"24",65.4642857142857,0.0413534628227168
"25",66.0714285714286,0.0115508070168994
"26",66.6785714285714,0.0224933282146025
"27",67.2857142857143,0.0143248729113381
"28",67.8928571428571,0.000158812224469315
"29",68.5,0.000968804478082173
"30",69.1071428571429,4.89447530055633e-05
"31",69.7142857142857,0.000221141500947853
"32",70.3214285714286,0.000124813607731702
"33",70.9285714285714,7.95482853794827e-05
"34",71.5357142857143,6.97202109459339e-05
"35",72.1428571428571,1.39192202826671e-05
"36",72.75,5.02580273566942e-05
"37",73.3571428571429,2.61804067265172e-05
"38",73.9642857142857,8.39082341266882e-06
"39",74.5714285714286,1.61136160838864e-05
"40",75.1785714285714,1.15192306064211e-06
"41",75.7857142857143,9.52236921461538e-06
"42",76.3928571428571,5.40547206699557e-06
"43",77,1.76497973289196e-06
"44",77.6071428571429,3.28999160519027e-06
"45",78.2142857142857,8.99762482193728e-07
"46",78.8214285714286,3.12493632821405e-07
"47",79.4285714285714,4.00276577851485e-07
"48",80.0357142857143,5.34237731545116e-08
"49",80.6428571428571,7.16219391341862e-08
"50",81.25,3.99971819387918e-08
