"","variable","Heuchera_glabra_avg"
"1",130,0
"2",137.367346938776,1.08916558264836e-05
"3",144.734693877551,0.000132850684152431
"4",152.102040816327,0.000498290303208592
"5",159.469387755102,0.00252154209601314
"6",166.836734693878,0.00258664027583294
"7",174.204081632653,0.00402311144297339
"8",181.571428571429,0.00867428561024511
"9",188.938775510204,0.0118579923007187
"10",196.30612244898,0.0206102184433693
"11",203.673469387755,0.027538576698552
"12",211.040816326531,0.0272238028388494
"13",218.408163265306,0.0318911698069716
"14",225.775510204082,0.0271114472843072
"15",233.142857142857,0.0260947988531233
"16",240.510204081633,0.0346632765552563
"17",247.877551020408,0.0330844769277472
"18",255.244897959184,0.0384731617979283
"19",262.612244897959,0.044787887070831
"20",269.979591836735,0.0360663412030494
"21",277.34693877551,0.0387715688800976
"22",284.714285714286,0.0328134117578581
"23",292.081632653061,0.0329333503950931
"24",299.448979591837,0.0393478483408107
"25",306.816326530612,0.0363726584615828
"26",314.183673469388,0.0398339053585953
"27",321.551020408163,0.0443134941268529
"28",328.918367346939,0.0339881273550321
"29",336.285714285714,0.0319607935945194
"30",343.65306122449,0.0407979083188287
"31",351.020408163265,0.0363659456472758
"32",358.387755102041,0.0393754511104315
"33",365.755102040816,0.0303126929211536
"34",373.122448979592,0.0275009832340141
"35",380.489795918367,0.0302404729252146
"36",387.857142857143,0.021877236933067
"37",395.224489795918,0.0167609984271726
"38",402.591836734694,0.0157423089089354
"39",409.959183673469,0.0109381250720652
"40",417.326530612245,0.00835221681515211
"41",424.69387755102,0.00418330843534959
"42",432.061224489796,0.00253595642083357
"43",439.428571428571,0.00224840473159486
"44",446.795918367347,0.00144602343310185
"45",454.163265306122,0.00109235138658031
"46",461.530612244898,0.000975445728923184
"47",468.897959183673,0.000638814955203652
"48",476.265306122449,0.00032390089451846
"49",483.632653061224,0.000102097042161164
"50",491,3.43653902502668e-06
