"","variable","Heuchera_versicolor_avg"
"1",91,1.71157356194046e-05
"2",165.795918367347,0.000152842006042698
"3",240.591836734694,0.000309533610377379
"4",315.387755102041,0.000713928460974338
"5",390.183673469388,0.0015395296710543
"6",464.979591836735,0.00174791899516398
"7",539.775510204082,0.00199875610987892
"8",614.571428571429,0.00308640621302994
"9",689.367346938776,0.00496797046816514
"10",764.163265306123,0.00876468378246379
"11",838.959183673469,0.00847717905447846
"12",913.755102040816,0.00980523563739652
"13",988.551020408163,0.0129942028219121
"14",1063.34693877551,0.0193079271306962
"15",1138.14285714286,0.0192736783088312
"16",1212.9387755102,0.0253583344118938
"17",1287.73469387755,0.0285046342886841
"18",1362.5306122449,0.0309593364827483
"19",1437.32653061225,0.0410815295752204
"20",1512.12244897959,0.0415720721412022
"21",1586.91836734694,0.0430981591585492
"22",1661.71428571429,0.0424125994280815
"23",1736.51020408163,0.0557577866568439
"24",1811.30612244898,0.0524316558919137
"25",1886.10204081633,0.0504975766207692
"26",1960.89795918367,0.0468618578076131
"27",2035.69387755102,0.060301449996946
"28",2110.48979591837,0.056944684466678
"29",2185.28571428571,0.0568755704039274
"30",2260.08163265306,0.0474344972306922
"31",2334.87755102041,0.0476053456287905
"32",2409.67346938776,0.0509573358978116
"33",2484.4693877551,0.0366667660871289
"34",2559.26530612245,0.0255832720640909
"35",2634.0612244898,0.0227378775477111
"36",2708.85714285714,0.0193502273888746
"37",2783.65306122449,0.010601154944805
"38",2858.44897959184,0.00523697693861451
"39",2933.24489795918,0.00324492157182666
"40",3008.04081632653,0.00191919472277206
"41",3082.83673469388,0.00133909257000042
"42",3157.63265306122,0.000682743788639748
"43",3232.42857142857,0.000395709632737101
"44",3307.22448979592,0.000178329890081962
"45",3382.02040816327,0.00017084753653216
"46",3456.81632653061,3.01168594388029e-05
"47",3531.61224489796,2.8770904107542e-05
"48",3606.40816326531,1.55938578288576e-05
"49",3681.20408163265,0
"50",3756,7.06960036034048e-06
