"","variable","Heuchera_rubescens_avg"
"1",145,0
"2",152.224489795918,0
"3",159.448979591837,1.21984983311501e-05
"4",166.673469387755,0.000118662475249094
"5",173.897959183673,3.92806178364682e-05
"6",181.122448979592,4.6720445691594e-05
"7",188.34693877551,8.03217638097894e-05
"8",195.571428571429,0.000154832740952507
"9",202.795918367347,0.000167486001519963
"10",210.020408163265,0.000197197610254577
"11",217.244897959184,0.00024802492577885
"12",224.469387755102,0.000344359595122322
"13",231.69387755102,0.000360992108497435
"14",238.918367346939,0.00088701495501774
"15",246.142857142857,0.00419581248271478
"16",253.367346938775,0.00624942267975228
"17",260.591836734694,0.0156194460282244
"18",267.816326530612,0.0393670543971505
"19",275.040816326531,0.0574763169585981
"20",282.265306122449,0.0496237454445641
"21",289.489795918367,0.0587250540323741
"22",296.714285714286,0.0531418538577596
"23",303.938775510204,0.0561027120299531
"24",311.163265306122,0.0622075333715945
"25",318.387755102041,0.0674845858513963
"26",325.612244897959,0.0530408066273277
"27",332.836734693878,0.0514377693283233
"28",340.061224489796,0.0511098783649824
"29",347.285714285714,0.0473088288281326
"30",354.510204081633,0.0505532588193299
"31",361.734693877551,0.0455345964423532
"32",368.959183673469,0.0436620473657252
"33",376.183673469388,0.027911162338236
"34",383.408163265306,0.0327243508137975
"35",390.632653061224,0.0277637985198623
"36",397.857142857143,0.0377378699126603
"37",405.081632653061,0.0318943320706679
"38",412.30612244898,0.0122026838789301
"39",419.530612244898,0.00698303315996273
"40",426.755102040816,0.00324393880176329
"41",433.979591836735,0.00217753751759825
"42",441.204081632653,0.00118423783770852
"43",448.428571428571,0.000470908155077537
"44",455.65306122449,0.000116578721840919
"45",462.877551020408,5.63484844713796e-05
"46",470.102040816327,2.87030021591415e-05
"47",477.326530612245,6.70213694660332e-06
"48",484.551020408163,0
"49",491.775510204082,0
"50",499,0
