"","variable","Heuchera_mexicana_avg"
"1",0.25,3.66681908232871e-05
"2",3.98469387755102,0.00179337275601865
"3",7.71938775510204,0.00924849000006471
"4",11.4540816326531,0.027190218211576
"5",15.1887755102041,0.0613136744655498
"6",18.9234693877551,0.105102876639975
"7",22.6581632653061,0.117965985142391
"8",26.3928571428571,0.131029484923619
"9",30.1275510204082,0.0879087732472025
"10",33.8622448979592,0.0832720118735008
"11",37.5969387755102,0.0935348458494738
"12",41.3316326530612,0.0765129601284157
"13",45.0663265306122,0.0575632418384364
"14",48.8010204081633,0.0452843687652435
"15",52.5357142857143,0.0343102259784843
"16",56.2704081632653,0.021076556913362
"17",60.0051020408163,0.017655418213309
"18",63.7397959183673,0.00973276183626997
"19",67.4744897959184,0.0067129802052261
"20",71.2091836734694,0.00473123059413647
"21",74.9438775510204,0.00305342869832471
"22",78.6785714285714,0.00204322158503168
"23",82.4132653061224,0.00133597444084424
"24",86.1479591836735,0.000666630787720542
"25",89.8826530612245,0.000320723608968625
"26",93.6173469387755,0.000251627503559754
"27",97.3520408163265,0.000107995610667818
"28",101.086734693878,0.000112037133638184
"29",104.821428571429,3.06167813373551e-05
"30",108.55612244898,3.79344063154717e-05
"31",112.290816326531,1.23910256324005e-05
"32",116.025510204082,3.06994125662799e-05
"33",119.760204081633,3.64492900524999e-06
"34",123.494897959184,3.78591169994549e-06
"35",127.229591836735,4.57972847032705e-06
"36",130.964285714286,0
"37",134.698979591837,0
"38",138.433673469388,4.4245437883712e-06
"39",142.168367346939,0
"40",145.90306122449,0
"41",149.637755102041,0
"42",153.372448979592,4.1381193506512e-06
"43",157.107142857143,0
"44",160.841836734694,0
"45",164.576530612245,0
"46",168.311224489796,0
"47",172.045918367347,0
"48",175.780612244898,0
"49",179.515306122449,0
"50",183.25,0
