"","variable","Heuchera_glomerulata_avg"
"1",52.75,0
"2",53.3826530612245,0
"3",54.015306122449,0
"4",54.6479591836735,0.000527777121459315
"5",55.280612244898,0.00160415495231981
"6",55.9132653061224,0.00137910653380873
"7",56.5459183673469,0.00580725273075372
"8",57.1785714285714,0.00175438924064085
"9",57.8112244897959,0.011366323713353
"10",58.4438775510204,0.0135114810743774
"11",59.0765306122449,0.00234304892023824
"12",59.7091836734694,0.0170059782319156
"13",60.3418367346939,0.0132821364719387
"14",60.9744897959184,0.00892774528393067
"15",61.6071428571429,0.0273788460736705
"16",62.2397959183673,0.0347409760138328
"17",62.8724489795918,0.0185915941571792
"18",63.5051020408163,0.0495872369647992
"19",64.1377551020408,0.0118142174178771
"20",64.7704081632653,0.0771247035197784
"21",65.4030612244898,0.0609314828441723
"22",66.0357142857143,0.0319335355281838
"23",66.6683673469388,0.0776415877919155
"24",67.3010204081633,0.0677046516492815
"25",67.9336734693878,0.0277141382439192
"26",68.5663265306122,0.0676805284611598
"27",69.1989795918367,0.0571639839669134
"28",69.8316326530612,0.0224853062467401
"29",70.4642857142857,0.0632145116427333
"30",71.0969387755102,0.00893425014862427
"31",71.7295918367347,0.0586682596901865
"32",72.3622448979592,0.0359839337463694
"33",72.9948979591837,0.015920189439809
"34",73.6275510204082,0.0333126915964212
"35",74.2602040816327,0.0220932141643917
"36",74.8928571428571,0.00768068180336806
"37",75.5255102040816,0.0151247528359038
"38",76.1581632653061,0.00196250514240338
"39",76.7908163265306,0.0104702133215136
"40",77.4234693877551,0.0053434325982289
"41",78.0561224489796,0.00236665235980981
"42",78.6887755102041,0.0048563897261148
"43",79.3214285714286,0.00227367553948787
"44",79.9540816326531,0.000813210992703888
"45",80.5867346938776,0.000811107227744299
"46",81.219387755102,0.000115852974221073
"47",81.8520408163265,1.91079329058528e-05
"48",82.484693877551,3.02404136736567e-05
"49",83.1173469387755,2.14111204126644e-06
"50",83.75,8.02437185443926e-07
