"","variable","Heuchera_longiflora_avg"
"1",37.5,0
"2",38.1326530612245,0
"3",38.765306122449,7.18831644210812e-07
"4",39.3979591836735,9.72562603644418e-07
"5",40.030612244898,1.43109424729998e-06
"6",40.6632653061224,8.70938685031938e-06
"7",41.2959183673469,2.32753267484007e-05
"8",41.9285714285714,2.17780508274192e-05
"9",42.5612244897959,0.000188675052307762
"10",43.1938775510204,0.000624768993653174
"11",43.8265306122449,0.000509230941380022
"12",44.4591836734694,0.00258329850817892
"13",45.0918367346939,0.000625044693424413
"14",45.7244897959184,0.00749410533130219
"15",46.3571428571429,0.00956129267738719
"16",46.9897959183673,0.00691031259261602
"17",47.6224489795918,0.0226550168226425
"18",48.2551020408163,0.0294382495643642
"19",48.8877551020408,0.0142951269920128
"20",49.5204081632653,0.0546924612174233
"21",50.1530612244898,0.0112961554378417
"22",50.7857142857143,0.0826506100242788
"23",51.4183673469388,0.0581117620236108
"24",52.0510204081633,0.0285223643821484
"25",52.6836734693878,0.100070414329024
"26",53.3163265306122,0.128088094556835
"27",53.9489795918367,0.0713384363575219
"28",54.5816326530612,0.129517443891753
"29",55.2142857142857,0.0724285912397667
"30",55.8469387755102,0.0194617777529346
"31",56.4795918367347,0.0471591415834163
"32",57.1122448979592,0.0062304830135428
"33",57.7448979591837,0.0339247267764075
"34",58.3775510204082,0.0207364631045957
"35",59.0102040816327,0.00844489347152843
"36",59.6428571428571,0.0140765490098669
"37",60.2755102040816,0.00866240343266986
"38",60.9081632653061,0.00238858526539854
"39",61.5408163265306,0.00406306253303427
"40",62.1734693877551,0.000435527927544444
"41",62.8061224489796,0.00158679515100882
"42",63.4387755102041,0.000722033646116811
"43",64.0714285714286,7.85308952790454e-05
"44",64.7040816326531,0.000294807477913108
"45",65.3367346938776,7.58780763494385e-05
"46",65.969387755102,0
"47",66.6020408163265,0
"48",67.234693877551,0
"49",67.8673469387755,0
"50",68.5,0
