"","variable","Heuchera_mexicana_avg"
"1",1,3.07798179705803e-05
"2",2.81122448979592,0.00499844548097211
"3",4.62244897959184,0.0350360219171562
"4",6.43367346938776,0.0598707560030412
"5",8.24489795918367,0.0722852508465417
"6",10.0561224489796,0.113001596497223
"7",11.8673469387755,0.116866716780923
"8",13.6785714285714,0.104785467116723
"9",15.4897959183673,0.082496450542967
"10",17.3010204081633,0.085877175538925
"11",19.1122448979592,0.0772982534213837
"12",20.9234693877551,0.0514533229785124
"13",22.734693877551,0.0465129296144752
"14",24.5459183673469,0.0338792700023357
"15",26.3571428571429,0.0312988957113857
"16",28.1683673469388,0.0211974762247418
"17",29.9795918367347,0.0155599981395217
"18",31.7908163265306,0.0117994812060177
"19",33.6020408163265,0.0106270406550858
"20",35.4132653061224,0.00637696980935128
"21",37.2244897959184,0.00471174200017435
"22",39.0357142857143,0.00359271250593262
"23",40.8469387755102,0.00284771460599019
"24",42.6581632653061,0.00166589092764742
"25",44.469387755102,0.00155352274086781
"26",46.280612244898,0.000965753587793988
"27",48.0918367346939,0.000840481576739055
"28",49.9030612244898,0.000702191393361112
"29",51.7142857142857,0.000493589288125109
"30",53.5255102040816,0.000358725405714502
"31",55.3367346938776,0.000267944754729546
"32",57.1479591836735,0.000221219532268902
"33",58.9591836734694,0.00011719334110663
"34",60.7704081632653,0.000111659952050134
"35",62.5816326530612,7.73015636596923e-05
"36",64.3928571428571,0.000104318741483054
"37",66.2040816326531,6.60962692120708e-05
"38",68.015306122449,3.34624055127417e-05
"39",69.8265306122449,1.16917635535085e-05
"40",71.6377551020408,4.48933882397996e-06
"41",73.4489795918367,0
"42",75.2602040816327,0
"43",77.0714285714286,0
"44",78.8826530612245,0
"45",80.6938775510204,0
"46",82.5051020408163,0
"47",84.3163265306122,0
"48",86.1275510204082,0
"49",87.9387755102041,0
"50",89.75,0
