"","variable","Heuchera_versicolor_avg"
"1",75,3.61245368542654e-05
"2",104.244897959184,0.00100241506654212
"3",133.489795918367,0.00243185879316024
"4",162.734693877551,0.00597971317851394
"5",191.979591836735,0.00871941969974958
"6",221.224489795918,0.0132312402170104
"7",250.469387755102,0.0199200603422144
"8",279.714285714286,0.0256780049870131
"9",308.959183673469,0.0322960898672253
"10",338.204081632653,0.0492167677511799
"11",367.448979591837,0.0615111992037176
"12",396.69387755102,0.0668852576726818
"13",425.938775510204,0.0634860136208859
"14",455.183673469388,0.0618342351313307
"15",484.428571428571,0.0649370478506324
"16",513.673469387755,0.0689438056470351
"17",542.918367346939,0.0686067823911328
"18",572.163265306122,0.0661165319666996
"19",601.408163265306,0.052917017364645
"20",630.65306122449,0.0400159737654199
"21",659.897959183673,0.0296109985109575
"22",689.142857142857,0.0226766096817664
"23",718.387755102041,0.0167966088723926
"24",747.632653061225,0.0144912015122837
"25",776.877551020408,0.0151723362801455
"26",806.122448979592,0.0163932054619988
"27",835.367346938776,0.0155688432680098
"28",864.612244897959,0.0131512947956582
"29",893.857142857143,0.0116562948191584
"30",923.102040816327,0.0090101284648961
"31",952.34693877551,0.00993791675335529
"32",981.591836734694,0.0209946555339209
"33",1010.83673469388,0.00676116128758269
"34",1040.08163265306,0.00461536406955358
"35",1069.32653061224,0.00407676110778242
"36",1098.57142857143,0.00332798037081089
"37",1127.81632653061,0.00290519390227635
"38",1157.0612244898,0.0026988091913611
"39",1186.30612244898,0.00217055953360379
"40",1215.55102040816,0.00139398331012911
"41",1244.79591836735,0.0010093501732681
"42",1274.04081632653,0.00075990518695921
"43",1303.28571428571,0.000328458685283626
"44",1332.5306122449,0.000253289514887184
"45",1361.77551020408,0.000255886889495699
"46",1391.02040816327,9.38866627976211e-05
"47",1420.26530612245,5.49795772046088e-05
"48",1449.51020408163,4.95460547357452e-05
"49",1478.75510204082,1.92314740811982e-05
"50",1508,0
