"","variable","Heuchera_elegans_avg"
"1",2,8.47869673132627e-06
"2",3.59183673469388,0.000998000875689075
"3",5.18367346938776,0.00231280553678187
"4",6.77551020408163,0.0212566683593899
"5",8.36734693877551,0.0941863457306658
"6",9.95918367346939,0.0405709000186417
"7",11.5510204081633,0.0873418571452333
"8",13.1428571428571,0.051174595369598
"9",14.734693877551,0.068582839210129
"10",16.3265306122449,0.0698005364628283
"11",17.9183673469388,0.00933435973091777
"12",19.5102040816327,0.052210404883805
"13",21.1020408163265,0.0226428511977363
"14",22.6938775510204,0.0445194698896124
"15",24.2857142857143,0.0333058850228496
"16",25.8775510204082,0.0130096162059558
"17",27.469387755102,0.0238500333232632
"18",29.0612244897959,0.028462654030178
"19",30.6530612244898,0.0331351523138455
"20",32.2448979591837,0.0350885162478643
"21",33.8367346938776,0.0201063404306011
"22",35.4285714285714,0.0358705269489645
"23",37.0204081632653,0.0143332254837982
"24",38.6122448979592,0.0335356979481032
"25",40.2040816326531,0.0130752042681249
"26",41.7959183673469,0.0111937018918463
"27",43.3877551020408,0.0261859451796572
"28",44.9795918367347,0.0106989352036275
"29",46.5714285714286,0.0178218642502006
"30",48.1632653061224,0.00809402719844984
"31",49.7551020408163,0.0177679543935761
"32",51.3469387755102,0.0148718245532341
"33",52.9387755102041,0.00680291702296721
"34",54.530612244898,0.009864059645898
"35",56.1224489795918,0.00143798556177477
"36",57.7142857142857,0.00401608777662413
"37",59.3061224489796,0.00323049532172994
"38",60.8979591836735,0.0010560055163558
"39",62.4897959183673,0.000987590518199579
"40",64.0816326530612,0.000713494936266148
"41",65.6734693877551,0.00162055254960558
"42",67.265306122449,0.000290338445649908
"43",68.8571428571429,0.000722962463742548
"44",70.4489795918367,0.00075691235765622
"45",72.0408163265306,0.00035684903541038
"46",73.6326530612245,0.000190998450072166
"47",75.2244897959184,0
"48",76.8163265306122,0
"49",78.4081632653061,0
"50",80,0
