"","variable","Heuchera_richardsonii_avg"
"1",79,0.000193711751607614
"2",149.795918367347,0.0397512934822405
"3",220.591836734694,0.155821953873254
"4",291.387755102041,0.192766121797942
"5",362.183673469388,0.104120759560439
"6",432.979591836735,0.0675913908533719
"7",503.775510204082,0.0506035097463726
"8",574.571428571429,0.06571295727844
"9",645.367346938776,0.0609519164545046
"10",716.163265306123,0.0527916311869748
"11",786.959183673469,0.0400100324552343
"12",857.755102040816,0.0348548098255672
"13",928.551020408163,0.0240335687782709
"14",999.34693877551,0.0167471066062762
"15",1070.14285714286,0.0141101045466504
"16",1140.9387755102,0.0114323974244736
"17",1211.73469387755,0.0124615092152345
"18",1282.5306122449,0.00973046307450989
"19",1353.32653061225,0.00880648740821421
"20",1424.12244897959,0.0070068543933259
"21",1494.91836734694,0.00741348141482933
"22",1565.71428571429,0.00444548943885416
"23",1636.51020408163,0.00376503124675879
"24",1707.30612244898,0.00312489533161394
"25",1778.10204081633,0.00252496141899162
"26",1848.89795918367,0.00240204230623073
"27",1919.69387755102,0.00237631534456747
"28",1990.48979591837,0.00157482500304907
"29",2061.28571428571,0.00112690483141484
"30",2132.08163265306,0.000724757552490867
"31",2202.87755102041,0.000447679986656865
"32",2273.67346938776,0.000367608671478123
"33",2344.4693877551,0.000108613474575482
"34",2415.26530612245,4.56050551923032e-05
"35",2486.0612244898,2.88845241689356e-05
"36",2556.85714285714,1.44091937079172e-05
"37",2627.65306122449,3.38158539171713e-06
"38",2698.44897959184,3.54993458027437e-06
"39",2769.24489795918,2.8172785769012e-06
"40",2840.04081632653,1.66693966448871e-07
"41",2910.83673469388,0
"42",2981.63265306122,0
"43",3052.42857142857,0
"44",3123.22448979592,0
"45",3194.02040816327,0
"46",3264.81632653061,0
"47",3335.61224489796,0
"48",3406.40816326531,0
"49",3477.20408163265,0
"50",3548,0
