"","variable","Heuchera_eastwoodiae_avg"
"1",670,2.67609263244903e-05
"2",704.836734693878,6.61290797780387e-05
"3",739.673469387755,0.000565002308180634
"4",774.510204081633,0.000451582702574592
"5",809.34693877551,0.0017105026674961
"6",844.183673469388,0.00247369295913916
"7",879.020408163265,0.00173215045808455
"8",913.857142857143,0.00720936520818349
"9",948.69387755102,0.00349993819857288
"10",983.530612244898,0.00912738355236669
"11",1018.36734693878,0.00556954096479381
"12",1053.20408163265,0.0112029084167292
"13",1088.04081632653,0.0142886731180268
"14",1122.87755102041,0.00755085401711823
"15",1157.71428571429,0.0171594724380574
"16",1192.55102040816,0.00793042653096559
"17",1227.38775510204,0.0178528858254333
"18",1262.22448979592,0.01280287129292
"19",1297.0612244898,0.0176522003647668
"20",1331.89795918367,0.0226657465083647
"21",1366.73469387755,0.0116888104822886
"22",1401.57142857143,0.029101038718316
"23",1436.40816326531,0.0148639489767841
"24",1471.24489795918,0.0342656926433647
"25",1506.08163265306,0.0241400460191805
"26",1540.91836734694,0.0348223998556565
"27",1575.75510204082,0.0399559281031569
"28",1610.59183673469,0.0223994117021086
"29",1645.42857142857,0.050124314195651
"30",1680.26530612245,0.0260702248629368
"31",1715.10204081633,0.0551166051813285
"32",1749.9387755102,0.0427047215041007
"33",1784.77551020408,0.052657133187702
"34",1819.61224489796,0.0652943410372029
"35",1854.44897959184,0.0302764635052091
"36",1889.28571428571,0.0587947773380688
"37",1924.12244897959,0.0221173554966507
"38",1958.95918367347,0.0423135560083781
"39",1993.79591836735,0.0298164363264675
"40",2028.63265306122,0.0228561669761861
"41",2063.4693877551,0.0313337191660216
"42",2098.30612244898,0.0144798575575105
"43",2133.14285714286,0.0222813794381074
"44",2167.97959183673,0.00862527975359536
"45",2202.81632653061,0.017481593157211
"46",2237.65306122449,0.0139617674355038
"47",2272.48979591837,0.00706629684241699
"48",2307.32653061224,0.0125075585203683
"49",2342.16326530612,0.00134508847065035
"50",2377,0
