"","variable","Heuchera_longiflora_avg"
"1",64,0
"2",66.1836734693878,2.64407921052099e-09
"3",68.3673469387755,4.96307300809608e-07
"4",70.5510204081633,7.81510067273772e-07
"5",72.734693877551,6.06940929322669e-07
"6",74.9183673469388,3.89229190982731e-06
"7",77.1020408163265,3.3336157137292e-06
"8",79.2857142857143,3.8482756165348e-06
"9",81.469387755102,7.69725390085499e-06
"10",83.6530612244898,1.4850324254826e-05
"11",85.8367346938776,2.51497269515179e-05
"12",88.0204081632653,0.000157479040560314
"13",90.2040816326531,0.000163706271103754
"14",92.3877551020408,0.000230560118725969
"15",94.5714285714286,0.00043300757476007
"16",96.7551020408163,0.000702540338046129
"17",98.9387755102041,0.00125439584964276
"18",101.122448979592,0.00134806057097783
"19",103.30612244898,0.0018334298943302
"20",105.489795918367,0.00298580668989748
"21",107.673469387755,0.00500416680648992
"22",109.857142857143,0.00769780639619467
"23",112.040816326531,0.021349928719961
"24",114.224489795918,0.0487900918023495
"25",116.408163265306,0.0831352210658263
"26",118.591836734694,0.0890723361153888
"27",120.775510204082,0.0951806675656652
"28",122.959183673469,0.155056011261876
"29",125.142857142857,0.098284603489928
"30",127.326530612245,0.0825457761467299
"31",129.510204081633,0.0668170016709059
"32",131.69387755102,0.0624235477075119
"33",133.877551020408,0.0582435308446494
"34",136.061224489796,0.0442179680880759
"35",138.244897959184,0.0124531393040874
"36",140.428571428571,0.0084299581242269
"37",142.612244897959,0.00657059545016158
"38",144.795918367347,0.00450769880805796
"39",146.979591836735,0.00420171451815225
"40",149.163265306122,0.00347212384454793
"41",151.34693877551,0.00450416936250991
"42",153.530612244898,0.00574643620953726
"43",155.714285714286,0.00504603839963216
"44",157.897959183673,0.0036638249377083
"45",160.081632653061,0.00544912690476857
"46",162.265306122449,0.00280802955266368
"47",164.448979591837,0.00243790039037456
"48",166.632653061224,0.00266280388348783
"49",168.816326530612,0.00105813738976328
"50",171,0
