"","variable","Heuchera_sanguinea_avg"
"1",197,0
"2",201.040816326531,0.00016164918560651
"3",205.081632653061,0.00193311236546616
"4",209.122448979592,0.00427057113589892
"5",213.163265306122,0.00600457153958539
"6",217.204081632653,0.00780430242717416
"7",221.244897959184,0.00668313510967174
"8",225.285714285714,0.00452542058386767
"9",229.326530612245,0.00391199607383211
"10",233.367346938776,0.00327093799983238
"11",237.408163265306,0.00267695439811732
"12",241.448979591837,0.00264508858856257
"13",245.489795918367,0.00253854072435494
"14",249.530612244898,0.0027724154793808
"15",253.571428571429,0.00305331352977659
"16",257.612244897959,0.00369372822168478
"17",261.65306122449,0.00539416517334894
"18",265.69387755102,0.00560353578818019
"19",269.734693877551,0.00466606389736737
"20",273.775510204082,0.0048817400866077
"21",277.816326530612,0.00501465258274776
"22",281.857142857143,0.00549066868248529
"23",285.897959183673,0.0099177525384468
"24",289.938775510204,0.0146427046254871
"25",293.979591836735,0.0330535897462802
"26",298.020408163265,0.0345758217182385
"27",302.061224489796,0.040495369875999
"28",306.102040816327,0.0457084712900235
"29",310.142857142857,0.0546240168798625
"30",314.183673469388,0.0554799594095127
"31",318.224489795918,0.056194245080129
"32",322.265306122449,0.0536202880642868
"33",326.30612244898,0.062463334353018
"34",330.34693877551,0.0661485005226029
"35",334.387755102041,0.0696843064115698
"36",338.428571428571,0.0687130721563392
"37",342.469387755102,0.061368366370341
"38",346.510204081633,0.0521567072786734
"39",350.551020408163,0.0509887176016332
"40",354.591836734694,0.0337652908421968
"41",358.632653061224,0.0171508786408268
"42",362.673469387755,0.0103980402106395
"43",366.714285714286,0.00674928345092994
"44",370.755102040816,0.00478839348040217
"45",374.795918367347,0.00383347233556376
"46",378.836734693878,0.00287727714474836
"47",382.877551020408,0.00201497700259416
"48",386.918367346939,0.00122177949184328
"49",390.959183673469,0.00036881990426254
"50",395,0
