"","variable","menziesii_avg"
"1",130,0
"2",135.65306122449,0
"3",141.30612244898,0.000595540306453704
"4",146.959183673469,0.00119089650661775
"5",152.612244897959,0.0025904808809169
"6",158.265306122449,0.00689861274600605
"7",163.918367346939,0.00608533212646183
"8",169.571428571429,0.00727487676670773
"9",175.224489795918,0.00912532486111543
"10",180.877551020408,0.0133379191445452
"11",186.530612244898,0.0206542170901362
"12",192.183673469388,0.0240209968510487
"13",197.836734693878,0.0210851988839964
"14",203.489795918367,0.0308128518468658
"15",209.142857142857,0.0319730602764398
"16",214.795918367347,0.0449908371929331
"17",220.448979591837,0.0604214536301495
"18",226.102040816327,0.0529482558986741
"19",231.755102040816,0.0770815156303484
"20",237.408163265306,0.0774272765363082
"21",243.061224489796,0.0757533604757983
"22",248.714285714286,0.100823925550448
"23",254.367346938776,0.0783561472014645
"24",260.020408163265,0.0631392083084504
"25",265.673469387755,0.0677412448745249
"26",271.326530612245,0.0397090335337667
"27",276.979591836735,0.0196432357062615
"28",282.632653061224,0.0158068578169353
"29",288.285714285714,0.0109744663046946
"30",293.938775510204,0.00792179766356942
"31",299.591836734694,0.0062573023745543
"32",305.244897959184,0.00498020366661776
"33",310.897959183673,0.00350699836869476
"34",316.551020408163,0.00350504010323386
"35",322.204081632653,0.00231695979837986
"36",327.857142857143,0.00179331211756921
"37",333.510204081633,0.00273328581537023
"38",339.163265306122,0.00155038846506883
"39",344.816326530612,0.00126416416608174
"40",350.469387755102,0.000707898909983137
"41",356.122448979592,0.00051223313662233
"42",361.775510204082,0.000728934020392628
"43",367.428571428571,0.00063639273468502
"44",373.081632653061,0.00047686771749054
"45",378.734693877551,0.000260232152139819
"46",384.387755102041,0.000143274060053695
"47",390.040816326531,0.000115210842854699
"48",395.69387755102,9.31677770601918e-05
"49",401.34693877551,3.42091615091146e-05
"50",407,0
