"","variable","Heuchera_pubescens_avg"
"1",1,0.000668424011212564
"2",30.3265306122449,0.00300995668248815
"3",59.6530612244898,0.0182311708465151
"4",88.9795918367347,0.0609208096365296
"5",118.30612244898,0.0695258610240788
"6",147.632653061224,0.0834599500935963
"7",176.959183673469,0.0712021187143398
"8",206.285714285714,0.064579126333346
"9",235.612244897959,0.0709181522156614
"10",264.938775510204,0.0614559541128229
"11",294.265306122449,0.0567161513357818
"12",323.591836734694,0.0466895505008579
"13",352.918367346939,0.0413550265257087
"14",382.244897959184,0.0362929132778156
"15",411.571428571429,0.0340948694568242
"16",440.897959183673,0.0296735792749412
"17",470.224489795918,0.0306056038551381
"18",499.551020408163,0.0250274856666201
"19",528.877551020408,0.0205617665109229
"20",558.204081632653,0.0201497588979005
"21",587.530612244898,0.0190238647488144
"22",616.857142857143,0.0197844303902514
"23",646.183673469388,0.0136186179876666
"24",675.510204081633,0.01140741458157
"25",704.836734693878,0.0109314731628224
"26",734.163265306122,0.0115433139129408
"27",763.489795918367,0.0134660619046633
"28",792.816326530612,0.0106535148945902
"29",822.142857142857,0.00894929510433007
"30",851.469387755102,0.00761306088275564
"31",880.795918367347,0.00608618169479227
"32",910.122448979592,0.00562115944999381
"33",939.448979591837,0.00307143981082092
"34",968.775510204082,0.00235999977581767
"35",998.102040816327,0.00161184189217738
"36",1027.42857142857,0.00133934464441243
"37",1056.75510204082,0.00158272537388551
"38",1086.08163265306,0.00124265869259713
"39",1115.40816326531,0.00109985961357927
"40",1144.73469387755,0.00085477004399028
"41",1174.0612244898,0.000650626915688565
"42",1203.38775510204,0.000480148932050405
"43",1232.71428571429,0.000402717207441115
"44",1262.04081632653,0.000342512092986952
"45",1291.36734693878,0.000383314157596984
"46",1320.69387755102,0.000332651719104144
"47",1350.02040816327,0.000180801814439032
"48",1379.34693877551,0.000188417408195989
"49",1408.67346938776,3.9552216923654e-05
"50",1438,0
