"","variable","Mitella_furusei_avg"
"1",1,0.0167632483527493
"2",63.3469387755102,0.09617316883962
"3",125.69387755102,0.10466095140948
"4",188.040816326531,0.12600556412733
"5",250.387755102041,0.0587512598469579
"6",312.734693877551,0.112161307978954
"7",375.081632653061,0.108967083151292
"8",437.428571428571,0.0504734638491634
"9",499.775510204082,0.0801711447631426
"10",562.122448979592,0.0395632181794762
"11",624.469387755102,0.0521260343449912
"12",686.816326530612,0.0361425662994987
"13",749.163265306122,0.0188353115938083
"14",811.510204081633,0.0219899512590491
"15",873.857142857143,0.0177819618559871
"16",936.204081632653,0.00806141812367454
"17",998.551020408163,0.0109826861011099
"18",1060.89795918367,0.00557466731268632
"19",1123.24489795918,0.00744923240878561
"20",1185.59183673469,0.00571156281821171
"21",1247.9387755102,0.00266491314106286
"22",1310.28571428571,0.00324980110067302
"23",1372.63265306122,0.00312125539662649
"24",1434.97959183673,0.00159530831959144
"25",1497.32653061224,0.00208659914924427
"26",1559.67346938776,0.00121168975667452
"27",1622.02040816327,0.0014309031814387
"28",1684.36734693878,0.00113195417456639
"29",1746.71428571429,0.000661364497231713
"30",1809.0612244898,0.00104114974958969
"31",1871.40816326531,0.000804655550320656
"32",1933.75510204082,0.000399588168657131
"33",1996.10204081633,0.000506895053860034
"34",2058.44897959184,0.000336128870265819
"35",2120.79591836735,0.00044076889343562
"36",2183.14285714286,0.000326551629255322
"37",2245.48979591837,0.000165828501436904
"38",2307.83673469388,0.0001667733379661
"39",2370.18367346939,0.000115990269407528
"40",2432.5306122449,4.20846136835224e-05
"41",2494.87755102041,7.38170170990317e-05
"42",2557.22448979592,2.2191240420662e-05
"43",2619.57142857143,3.69595176702632e-05
"44",2681.91836734694,1.52618541480602e-05
"45",2744.26530612245,2.42340788464853e-06
"46",2806.61224489796,3.34099182116496e-06
"47",2868.95918367347,0
"48",2931.30612244898,0
"49",2993.65306122449,0
"50",3056,0
