"","variable","diplomenziesii_avg"
"1",-58,0
"2",-53.3877551020408,0
"3",-48.7755102040816,0
"4",-44.1632653061224,0
"5",-39.5510204081633,0
"6",-34.9387755102041,0
"7",-30.3265306122449,0
"8",-25.7142857142857,0
"9",-21.1020408163265,0
"10",-16.4897959183673,0
"11",-11.8775510204082,0
"12",-7.26530612244898,0
"13",-2.65306122448979,5.6445197731543e-07
"14",1.95918367346939,1.29232425030533e-06
"15",6.57142857142857,4.57277848784515e-06
"16",11.1836734693878,2.2869446345719e-05
"17",15.7959183673469,8.92666304558563e-05
"18",20.4081632653061,0.000243775565632975
"19",25.0204081632653,0.00080097221504691
"20",29.6326530612245,0.00154320434539826
"21",34.2448979591837,0.00467042231015931
"22",38.8571428571429,0.00870016895765273
"23",43.469387755102,0.00934705815459586
"24",48.0816326530612,0.0127730592026958
"25",52.6938775510204,0.0161107285618454
"26",57.3061224489796,0.0144669736380616
"27",61.9183673469388,0.0241870749002992
"28",66.530612244898,0.024049884365917
"29",71.1428571428571,0.0370018642644627
"30",75.7551020408163,0.0462399819146024
"31",80.3673469387755,0.0434820652500071
"32",84.9795918367347,0.0656951794295696
"33",89.5918367346939,0.060121666484811
"34",94.2040816326531,0.0865668641632217
"35",98.8163265306123,0.0993425698750869
"36",103.428571428571,0.0889000129971399
"37",108.040816326531,0.119653429744456
"38",112.65306122449,0.09340967662311
"39",117.265306122449,0.0836589250183939
"40",121.877551020408,0.0322403922107383
"41",126.489795918367,0.00987663361627142
"42",131.102040816327,0.00675750031256503
"43",135.714285714286,0.00262990217651706
"44",140.326530612245,0.00114571309286127
"45",144.938775510204,0.00133677146776897
"46",149.551020408163,0.000887011288514237
"47",154.163265306122,0.00141768030238785
"48",158.775510204082,0.00131922497973698
"49",163.387755102041,0.00098050198558226
"50",168,0.000324544953373566
