"","variable","Heuchera_grossulariifolia_avg"
"1",46.75,0
"2",47.5816326530612,8.06379624743908e-06
"3",48.4132653061224,7.19125650649647e-05
"4",49.2448979591837,8.13189942520504e-05
"5",50.0765306122449,2.50850452744625e-05
"6",50.9081632653061,0.000143377636962938
"7",51.7397959183673,0.000205177296641412
"8",52.5714285714286,0.000590319256763044
"9",53.4030612244898,0.0031103158194913
"10",54.234693877551,0.0068956852781309
"11",55.0663265306122,0.00547311147215671
"12",55.8979591836735,0.0260885781341123
"13",56.7295918367347,0.0444354324710163
"14",57.5612244897959,0.0549637664244644
"15",58.3928571428571,0.062514217264567
"16",59.2244897959184,0.0422105172473912
"17",60.0561224489796,0.0178292489351214
"18",60.8877551020408,0.0509968505268839
"19",61.719387755102,0.0520936591392429
"20",62.5510204081633,0.0522963451620249
"21",63.3826530612245,0.0457238039735787
"22",64.2142857142857,0.0453803394204331
"23",65.0459183673469,0.0200214586376846
"24",65.8775510204082,0.0560792904346478
"25",66.7091836734694,0.0504582845889142
"26",67.5408163265306,0.0433475658345895
"27",68.3724489795918,0.0409935274035043
"28",69.2040816326531,0.0279053882644847
"29",70.0357142857143,0.0120612126441775
"30",70.8673469387755,0.0331401807975731
"31",71.6989795918367,0.031170160475275
"32",72.530612244898,0.0284119359643112
"33",73.3622448979592,0.0295180979161587
"34",74.1938775510204,0.0221601483334847
"35",75.0255102040816,0.00940087194549014
"36",75.8571428571429,0.025379445887527
"37",76.6887755102041,0.0212367254469209
"38",77.5204081632653,0.0167352948515776
"39",78.3520408163265,0.01185818926471
"40",79.1836734693878,0.00422480066254638
"41",80.015306122449,0.00116484446705904
"42",80.8469387755102,0.00187788658878856
"43",81.6785714285714,0.00103862239496571
"44",82.5102040816327,0.000456927538498988
"45",83.3418367346939,0.000222013797289174
"46",84.1734693877551,0
"47",85.0051020408163,0
"48",85.8367346938776,0
"49",86.6683673469388,0
"50",87.5,0
