"","variable","Heuchera_lakelae"
"1",17,0.14285714285
"2",0,0.14285714285
"3",0,0.14285714285
"4",0,0.14285714285
"5",0,0.14285714285
"6",8,0.14285714285
"7",0,0.14285714285
