"","variable","Heuchera_cylindrica_avg"
"1",-101,0
"2",-96.0204081632653,0
"3",-91.0408163265306,0
"4",-86.0612244897959,0
"5",-81.0816326530612,0
"6",-76.1020408163265,0
"7",-71.1224489795918,0
"8",-66.1428571428571,0
"9",-61.1632653061224,0
"10",-56.1836734693878,1.68590396454751e-05
"11",-51.2040816326531,0.000221317934139817
"12",-46.2244897959184,0.000593846563724796
"13",-41.2448979591837,0.0013037264214076
"14",-36.265306122449,0.00260607900085292
"15",-31.2857142857143,0.00418833735962027
"16",-26.3061224489796,0.00633143209564293
"17",-21.3265306122449,0.00892342135195792
"18",-16.3469387755102,0.0118715828187891
"19",-11.3673469387755,0.0158184350642105
"20",-6.38775510204081,0.019495924077351
"21",-1.40816326530611,0.0235877875034071
"22",3.57142857142857,0.0266360645769207
"23",8.55102040816327,0.0297739217822605
"24",13.530612244898,0.0345953045145149
"25",18.5102040816327,0.0316343245878172
"26",23.4897959183673,0.0354419670679351
"27",28.469387755102,0.0469706245078328
"28",33.4489795918367,0.0504477118954953
"29",38.4285714285714,0.0575607208866653
"30",43.4081632653061,0.0578885656736043
"31",48.3877551020408,0.0561182711369395
"32",53.3673469387755,0.0528483135784022
"33",58.3469387755102,0.0540828379522368
"34",63.3265306122449,0.0536971187629081
"35",68.3061224489796,0.0510924330211754
"36",73.2857142857143,0.0527948015347202
"37",78.265306122449,0.04553279825423
"38",83.2448979591837,0.0384554497536324
"39",88.2244897959184,0.0275216604615516
"40",93.2040816326531,0.0214282615003776
"41",98.1836734693878,0.0198318974864153
"42",103.163265306122,0.0195714361454708
"43",108.142857142857,0.0147393048678782
"44",113.122448979592,0.0103848401680244
"45",118.102040816327,0.00600509246420448
"46",123.081632653061,0.0014912588006623
"47",128.061224489796,2.0232845201591e-05
"48",133.040816326531,0
"49",138.020408163265,0
"50",143,0
