"","variable","Heuchera_caroliniana_avg"
"1",0,0.127490378706675
"2",0.381095302348235,0.422106127299493
"3",0.762190604696469,0.280322685087019
"4",1.1432859070447,0.0820985434111869
"5",1.52438120939294,0.0274253862469049
"6",1.90547651174117,0.0124835193421808
"7",2.28657181408941,0.00716061183755432
"8",2.66766711643764,0.00519261251230277
"9",3.04876241878588,0.00429900827951122
"10",3.42985772113411,0.00393294043118783
"11",3.81095302348235,0.00316117879516653
"12",4.19204832583058,0.00293052075534531
"13",4.57314362817882,0.00281023045298096
"14",4.95423893052705,0.00241545924397668
"15",5.33533423287529,0.00225073837587692
"16",5.71642953522352,0.00181145515445968
"17",6.09752483757176,0.00158897880764742
"18",6.47862013991999,0.00142501602300258
"19",6.85971544226823,0.00130542625307195
"20",7.24081074461646,0.00131315538955482
"21",7.62190604696469,0.00106619844883855
"22",8.00300134931293,0.000919468859664885
"23",8.38409665166116,0.000773802380117841
"24",8.7651919540094,0.000735241335333962
"25",9.14628725635763,0.000633964624542791
"26",9.52738255870587,0.000515541830240378
"27",9.9084778610541,0.000460488384349025
"28",10.2895731634023,0.000318116655152093
"29",10.6706684657506,0.000298215705203432
"30",11.0517637680988,0.000206750266812665
"31",11.432859070447,0.000131638501333814
"32",11.8139543727953,7.33079511763775e-05
"33",12.1950496751435,8.51423391751395e-05
"34",12.5761449774917,4.68066720388256e-05
"35",12.95724027984,2.87128715495623e-05
"36",13.3383355821882,6.84210252241042e-05
"37",13.7194308845365,2.4239896341048e-05
"38",14.1005261868847,3.63532280543978e-05
"39",14.4816214892329,1.78395934744267e-05
"40",14.8627167915812,1.58761457942551e-05
"41",15.2438120939294,4.60526434418399e-06
"42",15.6249073962776,4.94195867939257e-06
"43",16.0060026986259,1.4524771071935e-06
"44",16.3870980009741,2.5472038983522e-06
"45",16.7681933033223,1.37574739492497e-06
"46",17.1492886056706,4.97822906049592e-06
"47",17.5303839080188,0
"48",17.911479210367,0
"49",18.2925745127153,0
"50",18.6736698150635,0
