"","variable","Heuchera_parishii_avg"
"1",135,4.98761113934924e-08
"2",201.204081632653,1.25841466864197e-06
"3",267.408163265306,7.53814341196197e-06
"4",333.612244897959,4.82830494367016e-06
"5",399.816326530612,9.07613933805713e-06
"6",466.020408163265,2.5824486797622e-05
"7",532.224489795918,2.57725184078961e-05
"8",598.428571428571,4.61424819723503e-05
"9",664.632653061224,9.14632743523132e-05
"10",730.836734693877,0.000129834437216005
"11",797.040816326531,0.000272638995646736
"12",863.244897959184,0.000354235760582289
"13",929.448979591837,0.000526447227574476
"14",995.65306122449,0.00103340307907071
"15",1061.85714285714,0.00128068578237826
"16",1128.0612244898,0.00204642139223955
"17",1194.26530612245,0.00366165974544001
"18",1260.4693877551,0.00506233901964864
"19",1326.67346938775,0.00690596118817712
"20",1392.87755102041,0.00940710697365651
"21",1459.08163265306,0.0129825388357277
"22",1525.28571428571,0.0137946541193723
"23",1591.48979591837,0.0186397033818106
"24",1657.69387755102,0.0215959195399322
"25",1723.89795918367,0.0251092613810523
"26",1790.10204081633,0.0352840575752004
"27",1856.30612244898,0.037989082308179
"28",1922.51020408163,0.0404369381831031
"29",1988.71428571429,0.0450495802938415
"30",2054.91836734694,0.0619793014726216
"31",2121.12244897959,0.0727184506454513
"32",2187.32653061224,0.0783905411654475
"33",2253.5306122449,0.0924362304125655
"34",2319.73469387755,0.0769208624846524
"35",2385.9387755102,0.0729074635288296
"36",2452.14285714286,0.063217174408506
"37",2518.34693877551,0.0408303968935175
"38",2584.55102040816,0.037567907514167
"39",2650.75510204082,0.0245420666468185
"40",2716.95918367347,0.021852326652352
"41",2783.16326530612,0.0186847757193123
"42",2849.36734693878,0.0136649625449565
"43",2915.57142857143,0.00725862644908548
"44",2981.77551020408,0.00979223448364207
"45",3047.97959183673,0.00822413310987977
"46",3114.18367346939,0.00479917543465207
"47",3180.38775510204,0.00515360988349449
"48",3246.59183673469,0.00195845213564279
"49",3312.79591836735,0.00381705991844718
"50",3379,0.000976874169473891
