"","variable","Heuchera_abramsii_avg"
"1",27,2.48252900477175e-07
"2",27.8214285714286,1.49713713891184e-07
"3",28.6428571428571,1.86523865438091e-07
"4",29.4642857142857,1.05163720516877e-06
"5",30.2857142857143,1.23472328740189e-06
"6",31.1071428571429,8.53868358224581e-07
"7",31.9285714285714,2.18166370666327e-06
"8",32.75,1.56970318734212e-06
"9",33.5714285714286,1.81316756099488e-06
"10",34.3928571428571,4.14637068404037e-06
"11",35.2142857142857,8.07135804276351e-06
"12",36.0357142857143,9.96190595130804e-06
"13",36.8571428571429,7.65607704991267e-06
"14",37.6785714285714,8.97224638271473e-06
"15",38.5,2.09673134525559e-05
"16",39.3214285714286,1.91716607260072e-05
"17",40.1428571428571,2.28630840155646e-05
"18",40.9642857142857,3.1193602413601e-05
"19",41.7857142857143,6.28579452689102e-05
"20",42.6071428571429,7.9617744489553e-05
"21",43.4285714285714,7.8779466476657e-05
"22",44.25,0.000134800875290643
"23",45.0714285714286,0.000214945641376716
"24",45.8928571428571,0.00010500746583755
"25",46.7142857142857,4.33552412857235e-05
"26",47.5357142857143,5.74439259816361e-05
"27",48.3571428571429,0.000435494590666733
"28",49.1785714285714,0.000404930179212422
"29",50,0.00022667740089877
"30",50.8214285714286,0.00598151008370974
"31",51.6428571428571,0.00380034380522453
"32",52.4642857142857,0.0184424943962779
"33",53.2857142857143,0.0158438136077004
"34",54.1071428571429,0.0583161656347814
"35",54.9285714285714,0.0274947112781984
"36",55.75,0.027328994141319
"37",56.5714285714286,0.0602782602816958
"38",57.3928571428571,0.066985419242228
"39",58.2142857142857,0.0729434553757487
"40",59.0357142857143,0.0704670329375015
"41",59.8571428571429,0.198486737280601
"42",60.6785714285714,0.112156290805622
"43",61.5,0.086617378341337
"44",62.3214285714286,0.0437793877548137
"45",63.1428571428571,0.0331673876329155
"46",63.9642857142857,0.0372494644000174
"47",64.7857142857143,0.0221365479867255
"48",65.6071428571429,0.0189434345194445
"49",66.4285714285714,0.0163793221589167
"50",67.25,0.00121564498593236
