"","variable","Elmera_racemosa_avg"
"1",4.25,0.000866360357837532
"2",11.5510204081633,0.0161665190913605
"3",18.8520408163265,0.0284751030436341
"4",26.1530612244898,0.0241356848667055
"5",33.4540816326531,0.0473325178721386
"6",40.7551020408163,0.0905461915341431
"7",48.0561224489796,0.108079154947551
"8",55.3571428571429,0.0947968179396955
"9",62.6581632653061,0.0945235007430777
"10",69.9591836734694,0.081321327348903
"11",77.2602040816327,0.071773506573317
"12",84.5612244897959,0.0646977240283647
"13",91.8622448979592,0.060373089169375
"14",99.1632653061225,0.0529348296835598
"15",106.464285714286,0.0489863642691119
"16",113.765306122449,0.0426650063652422
"17",121.066326530612,0.0315934446050076
"18",128.367346938776,0.0221530538045491
"19",135.668367346939,0.0104818564728312
"20",142.969387755102,0.00500808664595657
"21",150.270408163265,0.0015791562056346
"22",157.571428571429,0.00084004312368169
"23",164.872448979592,0.000290317383736764
"24",172.173469387755,5.41280223540086e-05
"25",179.474489795918,0.000139140692269173
"26",186.775510204082,9.89209160469806e-05
"27",194.076530612245,8.81542939153551e-05
"28",201.377551020408,0
"29",208.678571428571,0
"30",215.979591836735,0
"31",223.280612244898,0
"32",230.581632653061,0
"33",237.882653061224,0
"34",245.183673469388,0
"35",252.484693877551,0
"36",259.785714285714,0
"37",267.086734693878,0
"38",274.387755102041,0
"39",281.688775510204,0
"40",288.989795918367,0
"41",296.290816326531,0
"42",303.591836734694,0
"43",310.892857142857,0
"44",318.19387755102,0
"45",325.494897959184,0
"46",332.795918367347,0
"47",340.09693877551,0
"48",347.397959183673,0
"49",354.698979591837,0
"50",362,0
