"","variable","Heuchera_lakelae"
"1",2100,0.14285714285
"2",3073,0.14285714285
"3",3048,0.14285714285
"4",3145,0.14285714285
"5",3013,0.14285714285
"6",3159,0.14285714285
"7",2683,0.14285714285
