"","variable","Heuchera_parviflora_avg"
"1",967,0
"2",989.571428571429,1.79768079591391e-05
"3",1012.14285714286,0.000217129265853381
"4",1034.71428571429,0.00786088611463355
"5",1057.28571428571,0.0170607428519277
"6",1079.85714285714,0.0262457822492708
"7",1102.42857142857,0.0250829263737017
"8",1125,0.0412643066996533
"9",1147.57142857143,0.0681591964289975
"10",1170.14285714286,0.0667361728773393
"11",1192.71428571429,0.0635382657756775
"12",1215.28571428571,0.0618243432780051
"13",1237.85714285714,0.0718394418283338
"14",1260.42857142857,0.0565098987085625
"15",1283,0.0542358914721485
"16",1305.57142857143,0.0474175244528277
"17",1328.14285714286,0.0449078881085217
"18",1350.71428571429,0.0306258311700312
"19",1373.28571428571,0.0292972999744489
"20",1395.85714285714,0.0332895785869474
"21",1418.42857142857,0.0299586708166453
"22",1441,0.0248916312888504
"23",1463.57142857143,0.0221209030542973
"24",1486.14285714286,0.0226247442885501
"25",1508.71428571429,0.0206082898696866
"26",1531.28571428571,0.0176731889584444
"27",1553.85714285714,0.0169402429032845
"28",1576.42857142857,0.0100521491848626
"29",1599,0.00742857964567774
"30",1621.57142857143,0.0060643077641494
"31",1644.14285714286,0.00589046050574542
"32",1666.71428571429,0.00582639034940362
"33",1689.28571428571,0.00514745613776314
"34",1711.85714285714,0.00501777756131887
"35",1734.42857142857,0.00460634857105422
"36",1757,0.00515537863647221
"37",1779.57142857143,0.00458446272319525
"38",1802.14285714286,0.00477973831289269
"39",1824.71428571429,0.00426685558503476
"40",1847.28571428571,0.00431571113693294
"41",1869.85714285714,0.0041243161274257
"42",1892.42857142857,0.00354770590596276
"43",1915,0.00339966698137443
"44",1937.57142857143,0.00281508878349069
"45",1960.14285714286,0.00290501315530545
"46",1982.71428571429,0.00276770757557736
"47",2005.28571428571,0.00298713347058897
"48",2027.85714285714,0.00234311794371341
"49",2050.42857142857,0.00100458315189169
"50",2073,2.12965855675043e-05
