"","variable","Heuchera_merriamii_avg"
"1",2,1.81098849357053e-05
"2",3.36734693877551,0.000295984520123103
"3",4.73469387755102,0.000264491934027067
"4",6.10204081632653,0.000425164871849005
"5",7.46938775510204,0.000385311669495037
"6",8.83673469387755,0.000963676685157399
"7",10.2040816326531,0.00114126378180439
"8",11.5714285714286,0.00254630959704981
"9",12.9387755102041,0.00381268625840347
"10",14.3061224489796,0.00443180975461643
"11",15.6734693877551,0.0122175292495871
"12",17.0408163265306,0.01384226213435
"13",18.4081632653061,0.0329573180211001
"14",19.7755102040816,0.0364939490378745
"15",21.1428571428571,0.0596200785947824
"16",22.5102040816327,0.0568093606946023
"17",23.8775510204082,0.0845190029180784
"18",25.2448979591837,0.0953989962584446
"19",26.6122448979592,0.0786355569289964
"20",27.9795918367347,0.0688494524549026
"21",29.3469387755102,0.0902285596949301
"22",30.7142857142857,0.0569179864521207
"23",32.0816326530612,0.0660646289623502
"24",33.4489795918367,0.0395764603108011
"25",34.8163265306122,0.0495508111318811
"26",36.1836734693878,0.0356475328408027
"27",37.5510204081633,0.0258920383689315
"28",38.9183673469388,0.0310265702376683
"29",40.2857142857143,0.0130636948600337
"30",41.6530612244898,0.014075256025488
"31",43.0204081632653,0.0062479572983592
"32",44.3877551020408,0.00694720454225555
"33",45.7551020408163,0.00509722762826136
"34",47.1224489795918,0.00172886739557191
"35",48.4897959183673,0.0013000541085494
"36",49.8571428571429,0.000712726891236728
"37",51.2244897959184,0.000452528524403484
"38",52.5918367346939,0.000408513460309271
"39",53.9591836734694,0.000723490657710365
"40",55.3265306122449,0.000254552233119309
"41",56.6938775510204,0.000181551127622782
"42",58.0612244897959,0.000124536217693724
"43",59.4285714285714,6.83036851520577e-05
"44",60.7959183673469,1.92907270153487e-05
"45",62.1632653061224,6.13413675522428e-05
"46",63.530612244898,0
"47",64.8979591836735,0
"48",66.265306122449,0
"49",67.6326530612245,0
"50",69,0
