"","variable","Heuchera_wootonii_avg"
"1",59,0.000580367339476788
"2",59.5612244897959,0.000291106916742253
"3",60.1224489795918,0
"4",60.6836734693878,0.00452346067921546
"5",61.2448979591837,0.00850356971574783
"6",61.8061224489796,0.00535290758280945
"7",62.3673469387755,0.0226094921968031
"8",62.9285714285714,0.0151663473829111
"9",63.4897959183673,0.0366454684615096
"10",64.0510204081633,0.00476768612746162
"11",64.6122448979592,0.0556157442180363
"12",65.1734693877551,0.00924015511612822
"13",65.734693877551,0.0808092959818131
"14",66.2959183673469,0.0601484232739719
"15",66.8571428571429,0.03169747735576
"16",67.4183673469388,0.0740120201220061
"17",67.9795918367347,0.0380829881936685
"18",68.5408163265306,0.093543474581545
"19",69.1020408163265,0.0141861113980486
"20",69.6632653061224,0.0866914322749972
"21",70.2244897959184,0.0639162295569459
"22",70.7857142857143,0.0211824724356741
"23",71.3469387755102,0.042937253193563
"24",71.9081632653061,0.0141961245391828
"25",72.469387755102,0.0371782587239966
"26",73.030612244898,0.003766056269849
"27",73.5918367346939,0.0244427464834201
"28",74.1530612244898,0.00400073233690223
"29",74.7142857142857,0.0187939856747017
"30",75.2755102040816,0.0202144704000015
"31",75.8367346938775,0.00802395801928401
"32",76.3979591836735,0.020686308305526
"33",76.9591836734694,0.00978354631884578
"34",77.5204081632653,0.0246231381499788
"35",78.0816326530612,0.00387795943147676
"36",78.6428571428571,0.0169445996938141
"37",79.2040816326531,0.00206658528018206
"38",79.765306122449,0.0097461379606579
"39",80.3265306122449,0.00479273718222179
"40",80.8877551020408,0.00143167685240908
"41",81.4489795918367,0.00221456032343379
"42",82.0102040816327,0.000737387790446601
"43",82.5714285714286,0.00110613675329175
"44",83.1326530612245,8.66047619485975e-05
"45",83.6938775510204,0.000353018272854135
"46",84.2551020408163,0.000419263437475499
"47",84.8163265306122,5.2300124999832e-06
"48",85.3775510204082,1.58776940737529e-06
"49",85.9387755102041,3.7051513571003e-06
"50",86.5,0
