"","variable","Telesonix_jamesii_avg"
"1",1006,0
"2",1073.79591836735,3.10939560051354e-07
"3",1141.59183673469,1.6843297327394e-06
"4",1209.38775510204,5.9594139266297e-06
"5",1277.18367346939,1.01681086363184e-05
"6",1344.97959183673,1.93814363666755e-05
"7",1412.77551020408,6.73444888626378e-05
"8",1480.57142857143,0.000227905709641147
"9",1548.36734693878,0.000645255322380995
"10",1616.16326530612,0.00147102978267356
"11",1683.95918367347,0.00180784661086714
"12",1751.75510204082,0.00253548280956791
"13",1819.55102040816,0.00366798109922161
"14",1887.34693877551,0.00396537872699782
"15",1955.14285714286,0.00428801859387451
"16",2022.9387755102,0.00551898388984442
"17",2090.73469387755,0.00675537348951881
"18",2158.5306122449,0.00860669171955992
"19",2226.32653061224,0.0125167422805239
"20",2294.12244897959,0.0142221854166855
"21",2361.91836734694,0.0174055069319899
"22",2429.71428571429,0.023135692345156
"23",2497.51020408163,0.0293848109909163
"24",2565.30612244898,0.0342908682752514
"25",2633.10204081633,0.0395876567175214
"26",2700.89795918367,0.044404454566156
"27",2768.69387755102,0.0508869932117132
"28",2836.48979591837,0.0642765558657004
"29",2904.28571428571,0.0518430329452882
"30",2972.08163265306,0.055303207828898
"31",3039.87755102041,0.0582631932632103
"32",3107.67346938776,0.054146723274553
"33",3175.4693877551,0.0511112988658456
"34",3243.26530612245,0.0480804681541855
"35",3311.0612244898,0.0470070743799235
"36",3378.85714285714,0.0471809095885647
"37",3446.65306122449,0.0490392374989836
"38",3514.44897959184,0.0389115699184737
"39",3582.24489795918,0.0335520520511873
"40",3650.04081632653,0.0310629447749452
"41",3717.83673469388,0.0224314712038365
"42",3785.63265306122,0.0155304789696201
"43",3853.42857142857,0.0103709171894173
"44",3921.22448979592,0.00756845372890859
"45",3989.02040816327,0.00501143566786392
"46",4056.81632653061,0.00231596127794357
"47",4124.61224489796,0.00105685354180856
"48",4192.40816326531,0.000506452803695925
"49",4260.20408163265,0
"50",4328,0
