"","variable","Heuchera_novomexicana_avg"
"1",26,1.56088025701087e-05
"2",28.7755102040816,2.32411647735565e-05
"3",31.5510204081633,3.55123081082022e-05
"4",34.3265306122449,3.84213192005001e-05
"5",37.1020408163265,0.000333731679572052
"6",39.8775510204082,0.000732929282800748
"7",42.6530612244898,0.000903272785363758
"8",45.4285714285714,0.00116673867690124
"9",48.2040816326531,0.0035409245459931
"10",50.9795918367347,0.00735168750810931
"11",53.7551020408163,0.0145436750802555
"12",56.530612244898,0.0140561281549311
"13",59.3061224489796,0.0261525726456042
"14",62.0816326530612,0.0360962142222462
"15",64.8571428571429,0.0435486788646739
"16",67.6326530612245,0.0550075001986107
"17",70.4081632653061,0.0409917069369847
"18",73.1836734693878,0.0681324644006699
"19",75.9591836734694,0.0764851552500145
"20",78.734693877551,0.0703343153492346
"21",81.5102040816327,0.0432929696745241
"22",84.2857142857143,0.0559727204951264
"23",87.0612244897959,0.0588900655087059
"24",89.8367346938776,0.0505394552759491
"25",92.6122448979592,0.0421952987074126
"26",95.3877551020408,0.0263960920797557
"27",98.1632653061225,0.0358362969959256
"28",100.938775510204,0.0322120961011513
"29",103.714285714286,0.028761836675583
"30",106.489795918367,0.0180253287587223
"31",109.265306122449,0.0245729046641605
"32",112.040816326531,0.0219827867860461
"33",114.816326530612,0.0190666013752917
"34",117.591836734694,0.0112323521146722
"35",120.367346938776,0.015882943529937
"36",123.142857142857,0.0121658552466805
"37",125.918367346939,0.0101568976089858
"38",128.69387755102,0.00761216761137876
"39",131.469387755102,0.00373344388169335
"40",134.244897959184,0.00474919645642251
"41",137.020408163265,0.00409694137759492
"42",139.795918367347,0.00356666964629893
"43",142.571428571429,0.00228847189660854
"44",145.34693877551,0.0027708013821528
"45",148.122448979592,0.00228227974245752
"46",150.897959183673,0.0010208728421515
"47",153.673469387755,0.000712428374463161
"48",156.448979591837,0.000316390454556107
"49",159.224489795918,0.000167216478794099
"50",162,1.01390801800917e-05
