"","variable","Heuchera_missouriensis_avg"
"1",109,0
"2",110.163265306122,0
"3",111.326530612245,0
"4",112.489795918367,2.64858440257976e-05
"5",113.65306122449,2.42665932726058e-05
"6",114.816326530612,4.66307169045053e-05
"7",115.979591836735,0.000163699964318106
"8",117.142857142857,0.000723701317796509
"9",118.30612244898,0.00327658043624492
"10",119.469387755102,0.0104228775872362
"11",120.632653061224,0.00574516274231187
"12",121.795918367347,0.00655234456967707
"13",122.959183673469,0.00713534088924473
"14",124.122448979592,0.00889603715855444
"15",125.285714285714,0.011806964551384
"16",126.448979591837,0.0378766654513395
"17",127.612244897959,0.023189334924006
"18",128.775510204082,0.0356193179671933
"19",129.938775510204,0.0472217690942828
"20",131.102040816327,0.0426734635822495
"21",132.265306122449,0.0361605518198105
"22",133.428571428571,0.0721118888552803
"23",134.591836734694,0.0361469262162201
"24",135.755102040816,0.0352576291217251
"25",136.918367346939,0.0370497093108983
"26",138.081632653061,0.0401336580980575
"27",139.244897959184,0.0494553219809195
"28",140.408163265306,0.054945462229208
"29",141.571428571429,0.0841971980368723
"30",142.734693877551,0.0292721675664983
"31",143.897959183673,0.0226819386683056
"32",145.061224489796,0.0207171322386751
"33",146.224489795918,0.0169368513716856
"34",147.387755102041,0.0133994651466373
"35",148.551020408163,0.0285644268419121
"36",149.714285714286,0.0176293745482107
"37",150.877551020408,0.0194753698629405
"38",152.040816326531,0.0208648333875683
"39",153.204081632653,0.0221136537460793
"40",154.367346938776,0.0218891103679162
"41",155.530612244898,0.0340371052414041
"42",156.69387755102,0.00798291175252421
"43",157.857142857143,0.00612543743352602
"44",159.020408163265,0.00585037319474957
"45",160.183673469388,0.00690631826029211
"46",161.34693877551,0.00527250333317105
"47",162.510204081633,0.0098026285664482
"48",163.673469387755,0.00247491195483958
"49",164.836734693878,0.000915956626747584
"50",166,0.000228540830835088
