"","variable","Heuchera_hirsutissima"
"1",760,0.1111111111111111111111111111111111111111111111
"2",735,0.1111111111111111111111111111111111111111111111
"3",700,0.1111111111111111111111111111111111111111111111
"4",820,0.1111111111111111111111111111111111111111111111
"5",891,0.1111111111111111111111111111111111111111111111
"6",708,0.1111111111111111111111111111111111111111111111
"7",675,0.1111111111111111111111111111111111111111111111
"8",335,0.1111111111111111111111111111111111111111111111
"9",317,0.1111111111111111111111111111111111111111111111
