"","variable","Heuchera_bracteata_avg"
"1",331,3.67479144370154e-06
"2",344.775510204082,0.000189060535398634
"3",358.551020408163,0.00520040196924668
"4",372.326530612245,0.0344875774127717
"5",386.102040816327,0.0513855871612803
"6",399.877551020408,0.0747305060486679
"7",413.65306122449,0.0490179591067203
"8",427.428571428571,0.0452064776592922
"9",441.204081632653,0.0443731274804651
"10",454.979591836735,0.0505505148095592
"11",468.755102040816,0.05147172197759
"12",482.530612244898,0.035565153927129
"13",496.30612244898,0.0313041338900993
"14",510.081632653061,0.0278257491880888
"15",523.857142857143,0.0304741837319773
"16",537.632653061224,0.0276487793520994
"17",551.408163265306,0.027569716254652
"18",565.183673469388,0.0284029803154196
"19",578.959183673469,0.0277199033098943
"20",592.734693877551,0.0300813720611257
"21",606.510204081633,0.0308196634156672
"22",620.285714285714,0.0308060271884913
"23",634.061224489796,0.0258371419333812
"24",647.836734693878,0.0252139644917141
"25",661.612244897959,0.0252714427198296
"26",675.387755102041,0.022564041579761
"27",689.163265306122,0.0214394257952572
"28",702.938775510204,0.0191468426834796
"29",716.714285714286,0.0178859473487891
"30",730.489795918367,0.0156579280980957
"31",744.265306122449,0.0168723761026293
"32",758.040816326531,0.0132945131474157
"33",771.816326530612,0.0130233838655509
"34",785.591836734694,0.0118736302539554
"35",799.367346938775,0.00933898696119054
"36",813.142857142857,0.0087727063256394
"37",826.918367346939,0.00571976908856586
"38",840.69387755102,0.00415621899807469
"39",854.469387755102,0.00282692631373522
"40",868.244897959184,0.00253732530672821
"41",882.020408163265,0.00125753136196901
"42",895.795918367347,0.000935960021529414
"43",909.571428571429,0.000554910249504879
"44",923.34693877551,0.000541444024599761
"45",937.122448979592,0.000305886093786848
"46",950.897959183673,8.70398925152851e-05
"47",964.673469387755,2.97849306057556e-05
"48",978.448979591837,2.06008246165258e-05
"49",992.224489795918,0
"50",1006,0
