"","variable","Heuchera_abramsii_avg"
"1",0,0.737887655552268
"2",1.26530612244898,0.00747099290525578
"3",2.53061224489796,0.0139896003116663
"4",3.79591836734694,0.00334403001943232
"5",5.06122448979592,0.0133886388567898
"6",6.3265306122449,0.0159981811122047
"7",7.59183673469388,0.0828442730236729
"8",8.85714285714286,0.00312525920473435
"9",10.1224489795918,0.0432572203098963
"10",11.3877551020408,0.0174936602513324
"11",12.6530612244898,0.000800472587189155
"12",13.9183673469388,0.0304043649895211
"13",15.1836734693878,0.00471757123987576
"14",16.4489795918367,0.00754378359283529
"15",17.7142857142857,0.00190543086564483
"16",18.9795918367347,0.000630213016133989
"17",20.2448979591837,0.000106133290615968
"18",21.5102040816327,4.3740644607614e-05
"19",22.7755102040816,0.0134145504603859
"20",24.0408163265306,0.000422762338903972
"21",25.3061224489796,3.74395460126699e-06
"22",26.5714285714286,7.63344574802075e-07
"23",27.8367346938776,2.01885702154824e-07
"24",29.1020408163265,4.25025200699882e-07
"25",30.3673469387755,2.49591906730897e-07
"26",31.6326530612245,2.08956518438793e-08
"27",32.8979591836735,0.00120469900138357
"28",34.1632653061225,5.58204675093988e-09
"29",35.4285714285714,5.35736655104206e-07
"30",36.6938775510204,1.63639874584044e-08
"31",37.9591836734694,3.80991535248271e-08
"32",39.2244897959184,1.40271416215347e-07
"33",40.4897959183673,2.18443734772294e-07
"34",41.7551020408163,3.5170852880064e-08
"35",43.0204081632653,1.11565124027606e-07
"36",44.2857142857143,0
"37",45.5510204081633,2.13608869447588e-08
"38",46.8163265306122,4.11651100635838e-08
"39",48.0816326530612,0
"40",49.3469387755102,2.29927594044056e-08
"41",50.6122448979592,4.84097495055612e-08
"42",51.8775510204082,0
"43",53.1428571428571,0
"44",54.4081632653061,0
"45",55.6734693877551,0
"46",56.9387755102041,9.61147407615702e-08
"47",58.2040816326531,0
"48",59.469387755102,1.63073228299147e-08
"49",60.734693877551,0
"50",62,1.41444722531909e-08
