"","variable","Mitella_pauciflora_avg"
"1",-61,0
"2",-56.1836734693878,0
"3",-51.3673469387755,0
"4",-46.5510204081633,0
"5",-41.734693877551,0
"6",-36.9183673469388,0
"7",-32.1020408163265,0
"8",-27.2857142857143,1.90811851308167e-05
"9",-22.469387755102,0.000103331416328248
"10",-17.6530612244898,0.000242519345814386
"11",-12.8367346938776,0.00029131465072487
"12",-8.02040816326531,0.000430554096119794
"13",-3.20408163265306,0.000515185282941808
"14",1.61224489795919,0.00057698142352546
"15",6.42857142857143,0.000555826164456314
"16",11.2448979591837,0.000762960175388919
"17",16.0612244897959,0.000903805820438906
"18",20.8775510204082,0.00162253609134081
"19",25.6938775510204,0.00278003286213297
"20",30.5102040816327,0.00312543271066468
"21",35.3265306122449,0.00480055165139659
"22",40.1428571428571,0.00557560207184341
"23",44.9591836734694,0.00685929957303014
"24",49.7755102040816,0.00795546874095107
"25",54.5918367346939,0.0101592523471335
"26",59.4081632653061,0.00975087375371097
"27",64.2244897959184,0.0148976229214634
"28",69.0408163265306,0.0190896238572465
"29",73.8571428571429,0.0257717708034463
"30",78.6734693877551,0.0312322972983947
"31",83.4897959183673,0.0278309036672322
"32",88.3061224489796,0.0419660224447673
"33",93.1224489795918,0.0527441653298991
"34",97.9387755102041,0.0597935366039975
"35",102.755102040816,0.065845948254123
"36",107.571428571429,0.0607974879027078
"37",112.387755102041,0.0815504772345929
"38",117.204081632653,0.0872085758773845
"39",122.020408163265,0.0784798280152478
"40",126.836734693878,0.0768809570397825
"41",131.65306122449,0.0686665540423288
"42",136.469387755102,0.0462736792704042
"43",141.285714285714,0.0424200038638146
"44",146.102040816327,0.0320973917456368
"45",150.918367346939,0.0166732552129164
"46",155.734693877551,0.0101255881035466
"47",160.551020408163,0.00223244390293986
"48",165.367346938776,0.000334978013378708
"49",170.183673469388,5.62792316747847e-05
"50",175,0
