"","variable","Heuchera_longipetala_avg"
"1",1,3.8487564880288e-06
"2",2.91836734693878,0.00206202243790889
"3",4.83673469387755,0.0124963881864344
"4",6.75510204081633,0.0282146185764696
"5",8.6734693877551,0.0499083470663551
"6",10.5918367346939,0.0633626404016554
"7",12.5102040816327,0.0592656870157636
"8",14.4285714285714,0.0840851907772869
"9",16.3469387755102,0.093632784539774
"10",18.265306122449,0.0793125945627709
"11",20.1836734693878,0.082859909920111
"12",22.1020408163265,0.0760042489350174
"13",24.0204081632653,0.0661292503168474
"14",25.9387755102041,0.0624558828578992
"15",27.8571428571429,0.0515042782666585
"16",29.7755102040816,0.0351081385287321
"17",31.6938775510204,0.0356267059125038
"18",33.6122448979592,0.0293901711583003
"19",35.530612244898,0.0175842735207487
"20",37.4489795918367,0.0167496239323099
"21",39.3673469387755,0.0142157944774997
"22",41.2857142857143,0.0100603642870155
"23",43.2040816326531,0.00817717205697124
"24",45.1224489795918,0.00605956555769564
"25",47.0408163265306,0.00437439552576921
"26",48.9591836734694,0.00358220300834975
"27",50.8775510204082,0.002574203447671
"28",52.7959183673469,0.00211133009496868
"29",54.7142857142857,0.000889496167229815
"30",56.6326530612245,0.000870453283113974
"31",58.5510204081633,0.000678725963588746
"32",60.469387755102,0.000431129186958419
"33",62.3877551020408,0.000282552845036619
"34",64.3061224489796,0.000263810634262355
"35",66.2244897959184,2.56701941319977e-05
"36",68.1428571428571,0
"37",70.0612244897959,0
"38",71.9795918367347,0
"39",73.8979591836735,0
"40",75.8163265306122,0
"41",77.734693877551,0
"42",79.6530612244898,0
"43",81.5714285714286,0
"44",83.4897959183673,0
"45",85.4081632653061,0
"46",87.3265306122449,0
"47",89.2448979591837,0
"48",91.1632653061224,0
"49",93.0816326530612,0
"50",95,0
