"","variable","Mitella_furusei_avg"
"1",116,2.02570643660349e-05
"2",123.551020408163,0.00021146492072305
"3",131.102040816327,0.00100469125196465
"4",138.65306122449,0.00175375547188247
"5",146.204081632653,0.00204177701310976
"6",153.755102040816,0.00356882923842356
"7",161.30612244898,0.00624063405728961
"8",168.857142857143,0.00998815978305438
"9",176.408163265306,0.0203648298352622
"10",183.959183673469,0.0311919247158095
"11",191.510204081633,0.053366252673168
"12",199.061224489796,0.0617568495909114
"13",206.612244897959,0.0806530835836542
"14",214.163265306122,0.0801312280849759
"15",221.714285714286,0.082310714545026
"16",229.265306122449,0.0538927155920054
"17",236.816326530612,0.0338192011595707
"18",244.367346938776,0.0293039599404624
"19",251.918367346939,0.023409589168873
"20",259.469387755102,0.0247880358440163
"21",267.020408163265,0.021069586826175
"22",274.571428571429,0.0232663686988191
"23",282.122448979592,0.0192173836410376
"24",289.673469387755,0.0232029844759643
"25",297.224489795918,0.0228207893668194
"26",304.775510204082,0.0194183309619678
"27",312.326530612245,0.0210227063004668
"28",319.877551020408,0.0163555864560848
"29",327.428571428571,0.0182713704038159
"30",334.979591836735,0.015265945284497
"31",342.530612244898,0.016193126284
"32",350.081632653061,0.0148894913412424
"33",357.632653061224,0.020692846904853
"34",365.183673469388,0.018697699391806
"35",372.734693877551,0.022269927049438
"36",380.285714285714,0.0200095342265009
"37",387.836734693878,0.0142130949235811
"38",395.387755102041,0.0118860088197939
"39",402.938775510204,0.00707700766265384
"40",410.489795918367,0.00631753061321589
"41",418.040816326531,0.00717494062290291
"42",425.591836734694,0.00937649821232194
"43",433.142857142857,0.00626703944542512
"44",440.69387755102,0.00817957475023137
"45",448.244897959184,0.0077393444554803
"46",455.795918367347,0.00575395259616084
"47",463.34693877551,0.00253080949418879
"48",470.897959183673,0.000802758345370496
"49",478.448979591837,0.000199808910637087
"50",486,0
