"","variable","Heuchera_sanguinea_avg"
"1",45,0
"2",49.2040816326531,0
"3",53.4081632653061,0
"4",57.6122448979592,0
"5",61.8163265306122,0.000135750953959138
"6",66.0204081632653,0.000163700740445543
"7",70.2244897959184,0.00019431773338107
"8",74.4285714285714,0.000275938776339464
"9",78.6326530612245,0.00049278561242212
"10",82.8367346938775,0.000375896441108457
"11",87.0408163265306,0.000874875063056159
"12",91.2448979591837,0.00119943823177891
"13",95.4489795918367,0.00205363057211157
"14",99.6530612244898,0.00468976490469646
"15",103.857142857143,0.00851886453020773
"16",108.061224489796,0.0251104420622617
"17",112.265306122449,0.0369067586664565
"18",116.469387755102,0.044020655226379
"19",120.673469387755,0.0475200805928044
"20",124.877551020408,0.0518170988709772
"21",129.081632653061,0.0723836871179469
"22",133.285714285714,0.0606617272294161
"23",137.489795918367,0.0627687485947276
"24",141.69387755102,0.0602113155415466
"25",145.897959183673,0.0732640649892032
"26",150.102040816327,0.0702985023395318
"27",154.30612244898,0.0522207938519502
"28",158.510204081633,0.0494394949889754
"29",162.714285714286,0.0474953164476162
"30",166.918367346939,0.0515266488144286
"31",171.122448979592,0.0364119390565157
"32",175.326530612245,0.0323515118779236
"33",179.530612244898,0.0281532808601488
"34",183.734693877551,0.0221555652943585
"35",187.938775510204,0.0207486046971371
"36",192.142857142857,0.0128453322625293
"37",196.34693877551,0.00986891339022532
"38",200.551020408163,0.00738717181026623
"39",204.755102040816,0.00541374404886155
"40",208.959183673469,0.00473051426560724
"41",213.163265306122,0.00288168329431797
"42",217.367346938776,0.00226663667659425
"43",221.571428571429,0.00134542369992858
"44",225.775510204082,0.00101662507944721
"45",229.979591836735,0.000923800449417028
"46",234.183673469388,0.000460374121123122
"47",238.387755102041,0.000272903561626779
"48",242.591836734694,0.00011211009599689
"49",246.795918367347,4.29146952292083e-05
"50",251,9.87761863767944e-06
