"","variable","Mitella_stauropetala_avg"
"1",138,1.71031251234555e-05
"2",177.204081632653,0.00156940342139907
"3",216.408163265306,0.00347964950143604
"4",255.612244897959,0.00473806324616212
"5",294.816326530612,0.00603189961046216
"6",334.020408163265,0.00930497065341509
"7",373.224489795918,0.0195104072603917
"8",412.428571428571,0.0572308005827171
"9",451.632653061225,0.104641115902185
"10",490.836734693878,0.113272191562316
"11",530.040816326531,0.10183702759743
"12",569.244897959184,0.0940269228100606
"13",608.448979591837,0.0967279217964995
"14",647.65306122449,0.08801751581077
"15",686.857142857143,0.0715084491718098
"16",726.061224489796,0.0587267778036745
"17",765.265306122449,0.0493503714208855
"18",804.469387755102,0.0283740638591148
"19",843.673469387755,0.0226826487849537
"20",882.877551020408,0.0179912877452971
"21",922.081632653061,0.0163011460869838
"22",961.285714285714,0.0150243753056353
"23",1000.48979591837,0.00793790187243622
"24",1039.69387755102,0.00176279799186902
"25",1078.89795918367,0.000950731290884201
"26",1118.10204081633,0.000895352513209683
"27",1157.30612244898,0.000915659596450321
"28",1196.51020408163,0.000861461081347448
"29",1235.71428571429,0.000594148750382235
"30",1274.91836734694,0.000537349748877836
"31",1314.12244897959,0.000409648526054279
"32",1353.32653061225,0.000423552461283831
"33",1392.5306122449,0.000461151961112046
"34",1431.73469387755,0.000454810499459177
"35",1470.9387755102,0.000373880375543473
"36",1510.14285714286,0.000370486705280619
"37",1549.34693877551,0.000364175829349715
"38",1588.55102040816,0.0004005068018971
"39",1627.75510204082,0.000338023617088774
"40",1666.95918367347,0.000313330538132468
"41",1706.16326530612,0.000268714843610385
"42",1745.36734693878,0.000276548502598762
"43",1784.57142857143,0.000259597990902206
"44",1823.77551020408,0.000194312695436188
"45",1862.97959183673,0.000124694987075237
"46",1902.18367346939,9.16665876484775e-05
"47",1941.38775510204,5.53811733482388e-05
"48",1980.59183673469,0
"49",2019.79591836735,0
"50",2059,0
