"","variable","Heuchera_americana_avg"
"1",58,0
"2",60.6734693877551,0
"3",63.3469387755102,0
"4",66.0204081632653,8.68774173553918e-05
"5",68.6938775510204,0.000236123674139687
"6",71.3673469387755,0.00026132114747349
"7",74.0408163265306,0.000820437762689458
"8",76.7142857142857,0.00181108917242034
"9",79.3877551020408,0.00235187890684445
"10",82.0612244897959,0.00677700130541787
"11",84.734693877551,0.0111651681150616
"12",87.4081632653061,0.00972549376401604
"13",90.0816326530612,0.0185136500729499
"14",92.7551020408163,0.0294587477465261
"15",95.4285714285714,0.0282654892090083
"16",98.1020408163265,0.0458317365175892
"17",100.775510204082,0.0329188418618076
"18",103.448979591837,0.0204078142214542
"19",106.122448979592,0.0291767433413038
"20",108.795918367347,0.0287422735423287
"21",111.469387755102,0.0210807037741041
"22",114.142857142857,0.0323502503068204
"23",116.816326530612,0.0329826717732995
"24",119.489795918367,0.0227015297852109
"25",122.163265306122,0.0348450303909702
"26",124.836734693878,0.0512509081032038
"27",127.510204081633,0.0354740655744594
"28",130.183673469388,0.0644351400744278
"29",132.857142857143,0.0442980278282967
"30",135.530612244898,0.0240308939761619
"31",138.204081632653,0.0374849079849255
"32",140.877551020408,0.0441592706348922
"33",143.551020408163,0.0250967156686795
"34",146.224489795918,0.0257773678283576
"35",148.897959183673,0.0273634557809617
"36",151.571428571429,0.0229016356201479
"37",154.244897959184,0.0377897303906276
"38",156.918367346939,0.0307919021295302
"39",159.591836734694,0.0179256943234312
"40",162.265306122449,0.024090453185926
"41",164.938775510204,0.0225346186030614
"42",167.612244897959,0.0124821967465996
"43",170.285714285714,0.0131826690460835
"44",172.959183673469,0.00979858091908674
"45",175.632653061224,0.00554098951745695
"46",178.30612244898,0.00605996598051297
"47",180.979591836735,0.00433552771749425
"48",183.65306122449,0.00171280242048379
"49",186.326530612245,0.000929891291611714
"50",189,4.17148447889289e-05
