"","variable","Heuchera_acutifolia_avg"
"1",0,0.386137775435075
"2",1.36734693877551,0.0171884086219929
"3",2.73469387755102,0.017084500296235
"4",4.10204081632653,0.0172083756469133
"5",5.46938775510204,0.0293363788300087
"6",6.83673469387755,0.013232233514865
"7",8.20408163265306,0.0142822029402449
"8",9.57142857142857,0.0314253058528922
"9",10.9387755102041,0.0163870421882155
"10",12.3061224489796,0.0146348616598747
"11",13.6734693877551,0.0393380661300472
"12",15.0408163265306,0.0439736367805639
"13",16.4081632653061,0.138366532421033
"14",17.7755102040816,0.0402421280539058
"15",19.1428571428571,0.0281223973028838
"16",20.5102040816327,0.0861609326638105
"17",21.8775510204082,0.00814563665288043
"18",23.2448979591837,0.00684158520553658
"19",24.6122448979592,0.0144911700145807
"20",25.9795918367347,0.00567350323625058
"21",27.3469387755102,0.0185190894615283
"22",28.7142857142857,0.00227794931767755
"23",30.0816326530612,0.00126605702594379
"24",31.4489795918367,0.00139722452729492
"25",32.8163265306122,0.000527194162299388
"26",34.1836734693878,0.000431031017625289
"27",35.5510204081633,0.000976781693797909
"28",36.9183673469388,0.000404639433196194
"29",38.2857142857143,0.000511469932270267
"30",39.6530612244898,0.000989338311971647
"31",41.0204081632653,0.000412056496869256
"32",42.3877551020408,0.000777352663399725
"33",43.7551020408163,0.000296480922237684
"34",45.1224489795918,0.000296790510818248
"35",46.4897959183673,0.000705640535093778
"36",47.8571428571429,0.000299357983517522
"37",49.2244897959184,0.000508564229690929
"38",50.5918367346939,0.000472749366769116
"39",51.9591836734694,9.36370905680248e-05
"40",53.3265306122449,0.000536928071683547
"41",54.6938775510204,2.69937979378879e-05
"42",56.0612244897959,0
"43",57.4285714285714,0
"44",58.7959183673469,0
"45",60.1632653061224,0
"46",61.530612244898,0
"47",62.8979591836735,0
"48",64.265306122449,0
"49",65.6326530612245,0
"50",67,0
