"","variable","Heuchera_puberula_avg"
"1",65,1.63982949280371e-05
"2",78.7551020408163,0.000311470132654365
"3",92.5102040816327,0.00370761163828564
"4",106.265306122449,0.00490413115054667
"5",120.020408163265,0.0140939426707849
"6",133.775510204082,0.00774667926718398
"7",147.530612244898,0.0356601812362131
"8",161.285714285714,0.0152615968270994
"9",175.040816326531,0.0216990746675139
"10",188.795918367347,0.05800657173829
"11",202.551020408163,0.0318656383142102
"12",216.30612244898,0.0887859929086366
"13",230.061224489796,0.0310830678719741
"14",243.816326530612,0.106156735272404
"15",257.571428571429,0.0345785561659292
"16",271.326530612245,0.113343916104654
"17",285.081632653061,0.0373521124350177
"18",298.836734693878,0.105751801080987
"19",312.591836734694,0.042822039942431
"20",326.34693877551,0.0354368585701249
"21",340.102040816327,0.0882169499374493
"22",353.857142857143,0.0211186065310095
"23",367.612244897959,0.0565337653533067
"24",381.367346938776,0.0106848515362296
"25",395.122448979592,0.0184438408260893
"26",408.877551020408,0.00374793121634337
"27",422.632653061225,0.00535240317098916
"28",436.387755102041,0.00140160311653658
"29",450.142857142857,0.00179718905628579
"30",463.897959183673,0.000623386512379326
"31",477.65306122449,0.000603857362633931
"32",491.408163265306,0.000925681970909824
"33",505.163265306122,0.000366975300854005
"34",518.918367346939,0.000494530167728556
"35",532.673469387755,0.000256512575432329
"36",546.428571428571,0.000338710566119955
"37",560.183673469388,0.00011908368604846
"38",573.938775510204,0.000134023189366291
"39",587.69387755102,6.43845848080384e-05
"40",601.448979591837,4.55736459957537e-05
"41",615.204081632653,7.01254098094245e-05
"42",628.959183673469,2.47869766228092e-05
"43",642.714285714286,3.2393038014046e-05
"44",656.469387755102,7.09239395824285e-06
"45",670.224489795918,8.10991571319457e-06
"46",683.979591836735,1.29822319611257e-06
"47",697.734693877551,1.9574463023723e-06
"48",711.489795918367,0
"49",725.244897959184,0
"50",739,0
